@relation 'node-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R6,2,10,8,12,7,11,15,9,1,16,17,18,19,20,53'

@attribute description_length numeric
@attribute created_at_day_turn {manha,madrugada,noite,tarde}
@attribute files_modified numeric
@attribute files_added numeric
@attribute src_files numeric
@attribute num_commits numeric
@attribute files_changed numeric
@attribute src_churn numeric
@attribute files_deleted numeric
@attribute created_at_week_day {terca-feira,segunda-feira,domingo,sabado,sexta-feira,quinta-Feira,quarta-feira}
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute commits_on_files_touched numeric
@attribute commits_to_hottest_file numeric
@attribute status {0,1}

@data
50,noite,1,0,1,1,1,8,0,quarta-feira,0,5.303522,0.008944,23,23,0
7,noite,1,0,0,1,1,0,0,quarta-feira,0,4.495719,0.007582,2,2,0
13,noite,1,0,1,1,1,2,0,quarta-feira,0,4.49254,0.007577,18,18,0
36,manha,1,0,0,1,1,0,0,quarta-feira,0,4.683804,0.007899,1,1,0
7,manha,1,0,1,1,1,1,0,quarta-feira,0,5.235566,0.00883,26,26,0
29,madrugada,3,1,0,5,4,0,0,quarta-feira,0,32.364096,0.054586,6,4,0
78,madrugada,1104,247,1273,159,1552,64886,201,quarta-feira,7864,46.643713,0.075548,91,63,1
58,noite,1,0,1,2,1,136,0,terca-feira,0,4.47673,0.00755,9,9,0
14,noite,1,0,1,1,1,1,0,terca-feira,0,5.230884,0.008822,25,25,0
154,manha,1,1,2,3,2,93,0,terca-feira,0,15.210555,0.026067,10,10,0
93,manha,10,7,8,12,23,158,6,terca-feira,0,29.769007,0.048213,41,38,1
112,madrugada,2,2,4,1,4,14,0,terca-feira,46,19.380788,0.031388,34,28,0
10,madrugada,10,1,9,1,11,118,0,terca-feira,0,52.492998,0.088543,9,9,0
12,noite,3,1,2,2,4,8,0,segunda-feira,65,19.106404,0.032806,21,13,0
27,noite,2,0,2,1,2,69,0,segunda-feira,0,9.830546,0.016589,11,7,0
10,tarde,1,0,0,1,1,0,0,segunda-feira,0,5.047855,0.008518,7,7,0
55,tarde,1,0,1,1,1,1,0,segunda-feira,0,4.686119,0.007908,4,4,0
5,tarde,1,0,0,1,1,0,0,segunda-feira,0,4.601543,0.007765,7,7,0
33,manha,2,0,2,1,2,0,0,segunda-feira,39,9.773018,0.016492,7,6,0
31,tarde,1,0,0,1,1,0,0,domingo,0,4.873323,0.008224,5,5,0
5,noite,2,0,2,1,2,21,0,sabado,0,9.883353,0.016608,9,6,0
4,noite,1,0,1,1,1,4,0,sabado,0,4.185234,0.007063,4,4,0
4,noite,1,0,1,1,1,4,0,sabado,0,4.564224,0.007702,15,15,0
10,tarde,30,0,0,2,30,0,0,sabado,0,143.398044,0.241983,63,9,0
49,madrugada,1,1,2,2,2,8,0,sabado,12,9.43625,0.015924,4,4,0
30,madrugada,3,0,3,2,3,16,0,sabado,4,9.397761,0.016147,5,4,0
35,madrugada,5,0,5,1,5,10,0,sabado,0,23.69422,0.039984,1,1,0
8,noite,1,0,1,1,1,1,0,sexta-feira,0,5.235683,0.008839,24,24,0
55,noite,3,0,2,1,3,33,0,sexta-feira,106,0,0,0,0,0
6,noite,2,0,2,1,2,9,0,sexta-feira,4,9.217941,0.015555,8,7,0
31,noite,1,0,1,1,1,2,0,sexta-feira,0,4.521297,0.00762,11,11,1
14,noite,2,0,2,1,2,6,0,sexta-feira,19,9.084103,0.015329,9,8,0
353,tarde,289,7,59,3,300,1738,4,sexta-feira,107,1494.326529,2.518464,14,11,0
60,madrugada,1,0,1,1,1,0,0,sexta-feira,8,5.23172,0.008817,3,3,1
38,madrugada,4,0,4,1,4,19,0,sexta-feira,0,18.833496,0.031741,17,11,0
5,madrugada,0,5,5,1,5,98,0,sexta-feira,0,23.587437,0.039753,0,0,0
73,noite,1,0,1,2,1,6,0,quinta-Feira,0,4.547318,0.007808,5,5,0
174,noite,31,272,273,6,304,12113,1,quinta-Feira,0,1414.096022,2.374965,4,4,0
15,tarde,1,0,1,1,1,1,0,quinta-Feira,0,4.808702,0.008104,16,16,0
90,manha,1,0,1,1,1,14,0,quinta-Feira,0,4.709808,0.007938,10,10,0
11,madrugada,1,0,1,1,1,10,0,quinta-Feira,0,5.004774,0.008435,23,23,0
23,madrugada,1,0,1,1,1,212,0,quinta-Feira,0,4.740483,0.007995,15,15,0
35,tarde,1,0,1,1,1,2,0,quarta-feira,0,4.318688,0.00728,5,5,0
41,tarde,2,0,0,1,2,0,0,quarta-feira,0,9.869854,0.016647,7,7,1
47,manha,1,0,1,1,1,19,0,quarta-feira,0,0,0,0,0,0
8,madrugada,1,0,1,1,1,1,0,quarta-feira,0,5.203809,0.008773,23,23,0
5,noite,5,0,4,3,5,24,0,terca-feira,0,22.827233,0.038475,24,17,0
17,tarde,1,0,1,1,1,2,0,terca-feira,0,4.937238,0.008322,1,1,0
40,tarde,13,5,13,5,18,703,0,terca-feira,16,70.193563,0.118451,108,38,0
10,manha,6,0,5,1,6,50,0,terca-feira,2,28.584975,0.04818,10,7,0
8,manha,0,1,1,1,1,184,0,terca-feira,0,5.02412,0.008468,0,0,0
44,manha,7,3,9,5,10,19,0,terca-feira,165,41.236563,0.069498,13,8,0
19,madrugada,6,0,5,1,6,50,0,terca-feira,2,28.560197,0.048142,9,6,0
34,noite,7,0,7,1,7,44,0,segunda-feira,0,31.967692,0.05387,29,11,0
142,manha,4,2,6,2,6,235,0,segunda-feira,0,26.880468,0.043534,54,26,0
203,manha,5,1,5,2,6,28,0,segunda-feira,102,28.082539,0.047337,13,10,0
231,tarde,2,2,8,1,10,533,6,sabado,0,20.32203,0.034253,45,25,0
48,madrugada,1,0,1,1,1,4,0,sabado,0,4.381341,0.007414,2,2,0
60,madrugada,8,0,8,1,8,161,0,sabado,10,0,0,0,0,1
66,madrugada,5,0,5,1,5,104,0,sabado,0,23.590088,0.039753,13,9,0
78,madrugada,1,0,0,2,1,0,0,sabado,0,4.656643,0.007825,10,10,0
14,noite,2,0,2,1,2,14,0,sexta-feira,0,9.290231,0.015723,4,3,0
56,noite,2,0,2,1,2,17,0,sexta-feira,31,9.650469,0.016333,6,4,0
9,noite,26,2,30,4,30,637,2,sexta-feira,0,141.593344,0.238794,79,40,1
48,noite,4,3,7,4,7,47,0,sexta-feira,97,28.758264,0.046576,29,19,0
33,tarde,3,0,3,5,3,240,0,sexta-feira,0,22.802385,0.038592,55,35,0
197,tarde,184,47,88,3,231,1606,0,sexta-feira,1869,1170.302853,1.980659,12,8,0
80,manha,1,0,1,1,1,30,0,sexta-feira,0,4.911113,0.008311,4,4,0
27,madrugada,1,0,0,1,1,0,0,sexta-feira,0,5.054146,0.008554,4,4,0
94,madrugada,2,0,2,1,2,10,0,sexta-feira,3,9.740881,0.016484,5,4,1
6,noite,2,1,3,1,3,9,0,quinta-Feira,17,14.552095,0.02463,4,4,1
9,manha,1,0,1,1,1,1,0,quinta-Feira,0,5.194938,0.008793,21,21,0
71,manha,2,0,2,1,2,4,0,quinta-Feira,0,9.536131,0.016141,0,0,0
56,manha,37,0,37,1,37,896,0,quinta-Feira,0,175.068412,0.296266,96,14,0
8,madrugada,1,0,1,2,1,0,0,quinta-Feira,4,9.05742,0.01533,2,2,0
27,madrugada,46,0,37,1,46,796,0,quinta-Feira,0,211.706482,0.358328,10,9,0
5,madrugada,1,1,0,5,2,0,0,quinta-Feira,0,19.686339,0.03332,0,0,0
30,noite,3,0,2,1,3,36,0,quarta-feira,115,14.450897,0.024386,9,7,0
75,noite,1,0,0,1,1,0,0,quarta-feira,0,5.07611,0.008592,16,16,0
89,noite,2,0,2,1,2,2,0,quarta-feira,2,9.514065,0.016035,8,6,0
26,manha,1,1,2,1,2,34,0,quarta-feira,180,9.733299,0.016347,19,19,0
24,manha,1,0,1,1,1,2,0,quarta-feira,0,4.836897,0.008187,3,3,0
126,manha,8,0,0,1,8,0,0,quarta-feira,0,35.474197,0.059612,19,5,0
115,manha,1400,308,1286,250,1930,77618,222,quarta-feira,5093,37.788347,0.060978,61,26,1
188,madrugada,0,1,1,1,1,129,0,quarta-feira,0,4.59902,0.007448,1,1,0
35,madrugada,1,0,1,1,1,22,0,quarta-feira,0,4.832724,0.00818,1,1,1
24,madrugada,10,2,8,2,13,898,1,quarta-feira,22,57.180657,0.09679,4,4,1
38,madrugada,3,0,2,1,3,27,0,quarta-feira,41,14.56604,0.024557,11,7,0
5,madrugada,5,0,4,2,5,68,0,quarta-feira,5,28.626123,0.048463,30,23,0
75,noite,0,0,0,0,0,0,0,terca-feira,0,0,0,0,0,0
13,noite,1,0,1,1,1,8,0,terca-feira,0,5.085175,0.008611,1,1,0
9,tarde,4,0,4,1,4,5,0,terca-feira,25,19.238951,0.032579,8,4,0
9,tarde,0,0,0,1,0,0,0,terca-feira,0,0,0,0,0,0
77,madrugada,1,0,1,3,1,119,0,terca-feira,0,15.261916,0.025832,32,32,1
6,madrugada,1,0,1,1,1,4,0,terca-feira,0,4.064792,0.006884,31,31,0
8,madrugada,4,7,5,3,15,156,4,terca-feira,0,49.140682,0.083222,14,7,0
13,madrugada,1,0,1,1,1,21,0,terca-feira,0,5.120222,0.008671,2,2,0
44,madrugada,1,0,1,1,1,3,0,terca-feira,0,4.815504,0.008155,5,5,0
21,noite,2,2,4,2,4,4,0,segunda-feira,41,18.812609,0.031716,24,16,0
19,noite,1,0,1,1,1,11,0,segunda-feira,0,4.77952,0.008094,23,23,0
74,tarde,1,0,0,1,1,0,0,segunda-feira,0,4.369604,0.0074,3,3,0
109,manha,1,0,1,1,1,72,0,segunda-feira,0,4.684074,0.007867,6,6,0
7,noite,4,0,4,1,4,55,0,domingo,0,19.259784,0.032617,3,3,0
45,manha,2,0,1,1,2,286,0,domingo,0,0,0,0,0,0
81,madrugada,1,1,1,3,2,343,0,domingo,0,4.666223,0.007902,0,0,0
10,madrugada,1,0,1,1,1,1,0,domingo,0,5.171299,0.008758,21,21,0
100,madrugada,5,0,4,1,5,82,0,domingo,31,0,0,0,0,0
91,?,1,0,1,1,1,8,0,sabado,0,4.78453,0.008724,0,0,0
40,noite,1,0,1,1,1,2,0,sabado,0,4.3534,0.007373,4,4,0
55,noite,1,0,1,1,1,2,0,sabado,0,4.385302,0.007427,4,4,0
6,noite,1,0,1,1,1,1,0,sabado,0,5.238203,0.008871,20,20,0
8,manha,1,0,1,1,1,1,0,sabado,0,5.24083,0.008875,19,19,0
124,madrugada,5,0,3,1,5,20,0,sabado,0,24.203602,0.04099,53,23,1
19,madrugada,1,0,1,2,1,10,0,sabado,0,4.486877,0.007599,24,24,0
21,madrugada,1,0,1,2,2,13,1,sabado,0,4.991777,0.008453,6,6,1
10,madrugada,1,0,1,1,1,1,0,sabado,0,5.269269,0.008923,18,18,0
8,madrugada,1,0,1,1,1,1,0,sabado,0,5.273901,0.008931,17,17,1
23,madrugada,3,0,3,1,3,1,0,sabado,15,14.279755,0.024181,12,7,0
10,madrugada,1,0,1,1,1,1,0,sabado,0,5.195128,0.008797,16,16,0
16,madrugada,1,0,1,1,1,1,0,sabado,0,5.161465,0.008747,15,15,0
9,noite,2,0,3,3,3,0,1,sexta-feira,68,9.7854,0.016581,5,4,1
61,noite,180,9,57,1,189,784,0,sexta-feira,451,954.010469,1.616581,9,5,0
43,noite,1,0,1,1,1,6,0,sexta-feira,0,4.564125,0.007734,9,9,0
27,manha,1,0,1,1,1,6,0,sexta-feira,0,4.871216,0.008249,12,12,0
35,manha,1,0,0,1,1,0,0,sexta-feira,0,4.239641,0.007184,3,3,0
33,manha,1,0,1,1,1,4,0,sexta-feira,0,4.632406,0.00785,5,5,0
30,manha,2,0,2,1,2,6,0,sexta-feira,34,9.744107,0.016497,4,3,0
54,madrugada,3,1,3,1,4,134,0,sexta-feira,75,19.936716,0.033478,16,9,0
30,madrugada,2,0,1,3,2,11,0,sexta-feira,0,14.192617,0.024052,15,13,1
62,noite,3,0,2,1,3,31,0,quinta-Feira,0,14.490377,0.024556,27,22,0
10,tarde,7,0,7,1,7,22,0,quinta-Feira,0,31.682014,0.05369,6,6,1
31,tarde,1,0,0,1,1,0,0,quinta-Feira,0,4.864776,0.008239,5,5,0
22,tarde,1,0,0,1,1,0,0,quinta-Feira,0,4.536965,0.007689,2,2,0
14,manha,0,1,1,1,1,166,0,quinta-Feira,0,4.918593,0.008336,0,0,0
7,manha,1,0,1,1,1,1,0,quinta-Feira,0,4.586063,0.007772,11,11,1
43,madrugada,1,0,0,1,1,0,0,quinta-Feira,0,4.58333,0.007768,2,2,0
22,madrugada,1,0,0,1,1,0,0,quinta-Feira,0,4.453224,0.007547,0,0,0
21,noite,48,0,48,1,48,819,0,quarta-feira,0,231.189947,0.391819,92,14,0
74,noite,2,0,2,1,2,27,0,quarta-feira,11,9.528683,0.016149,15,14,0
18,tarde,1,0,1,1,1,2,0,quarta-feira,0,3.842874,0.006512,35,35,1
42,manha,2,0,2,1,2,40,0,quarta-feira,0,9.2861,0.015738,5,5,1
126,madrugada,1,0,1,1,1,81,0,quarta-feira,0,4.681672,0.00789,8,8,0
15,madrugada,2,0,2,1,2,10,0,quarta-feira,0,9.165857,0.015534,11,8,0
8,madrugada,3,0,1,1,3,100,0,quarta-feira,0,14.15538,0.022925,63,32,0
6,madrugada,4,0,4,3,4,96,0,quarta-feira,0,20.44508,0.03465,33,23,1
33,noite,8,0,8,3,8,13,0,terca-feira,138,50.27129,0.085195,8,5,1
7,noite,4,2,3,3,6,172,0,terca-feira,105,30.306666,0.051326,4,3,0
47,manha,1,0,1,1,1,30,0,terca-feira,0,5.062948,0.00858,10,10,0
22,madrugada,2,0,2,1,2,1,0,terca-feira,1,9.431634,0.015984,10,9,0
109,madrugada,1,0,1,1,1,2,0,terca-feira,0,4.82695,0.00818,3,3,0
47,noite,1,0,1,1,1,2,0,segunda-feira,0,4.98762,0.008453,33,33,0
18,noite,1,0,1,1,1,15,0,segunda-feira,0,4.556523,0.007722,13,13,0
15,noite,2,0,1,2,2,6,0,segunda-feira,0,12.526026,0.021228,19,15,1
23,noite,1,0,1,1,1,3,0,segunda-feira,0,4.594424,0.007781,7,7,1
21,tarde,0,1,1,1,1,101,0,segunda-feira,0,5.01301,0.008496,0,0,0
19,tarde,1,0,1,1,1,18,0,segunda-feira,0,5.060401,0.008576,11,11,0
11,manha,1,0,0,1,1,0,0,segunda-feira,0,4.74349,0.008039,12,12,0
87,manha,3,0,0,2,3,0,0,segunda-feira,0,14.175361,0.024005,19,8,0
66,manha,1,0,0,1,1,0,0,segunda-feira,0,4.683968,0.007932,3,3,0
41,madrugada,3,0,4,6,3,2,0,segunda-feira,111,23.677947,0.040127,7,5,1
66,madrugada,1,0,0,1,1,0,0,segunda-feira,0,4.573244,0.00775,3,3,0
11,noite,1,0,0,1,1,0,0,domingo,0,4.485848,0.007602,3,3,0
156,noite,3,0,3,1,3,31,0,domingo,0,14.064077,0.023835,0,0,0
69,noite,1,0,1,1,1,6,0,domingo,0,0,0,0,0,0
54,tarde,6,0,5,1,6,111,0,domingo,0,29.091803,0.047116,202,69,0
102,manha,2,0,2,1,2,3,0,domingo,2,8.95258,0.015172,34,33,0
35,madrugada,52,6,53,3,58,1221,0,domingo,106,302.035694,0.511664,36,32,1
134,madrugada,1,0,1,1,1,12,0,domingo,0,5.027791,0.008517,0,0,0
48,noite,1,0,1,1,1,16,0,sabado,0,4.844932,0.008208,2,2,0
14,noite,1,0,1,1,1,2,0,sabado,0,4.607478,0.007764,0,0,0
264,noite,1,0,0,1,1,0,0,sabado,0,0,0,0,0,0
39,noite,2,1,3,1,3,33,0,sabado,0,13.98685,0.023694,0,0,0
24,tarde,1,0,1,1,1,2,0,sabado,0,4.559625,0.007722,3,3,0
118,tarde,198,2,72,3,214,817,14,sabado,173,1029.659831,1.744297,6,3,0
75,tarde,1485,374,1607,250,2205,80927,346,sabado,7329,27.776632,0.04494,17,9,1
11,manha,1,0,1,1,1,2,0,sabado,0,4.385588,0.007429,13,13,0
133,manha,1,0,1,1,1,3,0,sabado,0,4.755056,0.008055,6,6,0
80,madrugada,1,0,1,1,1,2,0,sabado,0,4.406223,0.007464,1,1,0
49,madrugada,1,0,1,1,1,4,0,sabado,0,5.014084,0.008492,14,14,0
47,noite,1,0,0,1,1,0,0,sexta-feira,0,4.834544,0.008192,1,1,1
18,noite,4,0,4,1,4,93,0,sexta-feira,0,17.915007,0.030362,11,9,0
42,noite,2,0,2,1,2,6,0,sexta-feira,0,8.937606,0.015141,37,31,0
7,tarde,1,0,0,1,1,0,0,sexta-feira,0,4.962029,0.008406,11,11,0
69,tarde,1,0,1,1,1,4,0,sexta-feira,0,0,0,0,0,0
191,tarde,4,0,4,6,4,38,0,sexta-feira,0,27.1128,0.043911,42,30,0
21,manha,3,33,15,3,36,3994,0,sexta-feira,0,152.069327,0.25801,29,21,0
9,manha,2,0,0,1,2,0,0,sexta-feira,0,9.530881,0.016171,5,5,0
2,manha,1,0,1,1,1,2,0,sexta-feira,0,4.384206,0.007439,13,13,0
10,madrugada,1,0,1,1,1,3,0,sexta-feira,0,4.879379,0.008279,8,8,1
69,madrugada,6,0,6,3,6,46,0,sexta-feira,0,31.746532,0.053863,25,23,0
44,madrugada,1,0,0,1,1,0,0,sexta-feira,0,5.026161,0.008515,9,9,1
32,madrugada,3,1,3,1,4,6,0,sexta-feira,20,18.800055,0.031861,9,6,0
43,noite,34,133,161,2,171,28608,4,quinta-Feira,0,775.691699,1.330331,22,11,0
31,noite,1,0,0,1,1,0,0,quinta-Feira,0,4.261872,0.007771,1,1,0
38,noite,1,0,1,1,1,4,0,quinta-Feira,0,4.705087,0.007974,15,15,0
31,tarde,4,0,4,1,4,124,0,quinta-Feira,1,18.827656,0.031771,18,13,0
54,manha,1,0,0,1,1,0,0,quinta-Feira,0,5.11458,0.008772,2,2,0
36,manha,6,1,1,1,8,7,1,quinta-Feira,0,34.432452,0.05842,21,20,0
73,manha,6,1,6,1,7,60,0,quinta-Feira,63,32.356535,0.054601,19,13,0
22,madrugada,2,0,0,2,2,0,0,quinta-Feira,0,9.901266,0.016981,6,6,1
4,madrugada,1,0,1,1,1,3,0,quinta-Feira,0,4.662943,0.007997,10,10,0
10,madrugada,1,0,1,1,1,4,0,quinta-Feira,0,4.984195,0.008548,7,7,1
114,madrugada,23,0,16,1,23,147,0,quinta-Feira,0,108.459758,0.186012,11,8,0
32,madrugada,3,0,2,1,3,47,0,quinta-Feira,0,0,0,0,0,1
21,noite,1,0,1,1,1,21,0,quarta-feira,0,0,0,0,0,0
36,noite,1,0,1,1,1,4,0,quarta-feira,0,4.461497,0.007652,1,1,0
5,noite,1,0,0,1,1,0,0,quarta-feira,0,4.610207,0.007907,2,2,0
30,noite,1,0,1,1,1,15,0,quarta-feira,0,5.956612,0.010216,0,0,1
20,noite,6,0,6,1,6,22,0,quarta-feira,0,29.032308,0.049791,2,2,0
34,noite,2,0,3,3,2,1110,0,quarta-feira,0,5.047183,0.008656,2,2,0
323,noite,1,0,1,1,1,130,0,quarta-feira,0,4.632659,0.00778,8,8,0
13,noite,1,0,1,1,1,3,0,quarta-feira,0,4.982304,0.008545,13,13,0
8,noite,10,1,7,1,12,847,1,quarta-feira,0,52.622111,0.090249,2,2,0
8,tarde,1,0,0,1,1,0,0,quarta-feira,0,4.843097,0.008306,0,0,0
12,tarde,0,0,0,1,0,0,0,quarta-feira,0,0,0,0,0,0
6,tarde,1,0,1,1,1,4,0,quarta-feira,0,4.938625,0.00847,1,1,0
15,tarde,1,0,0,1,1,0,0,quarta-feira,0,4.640528,0.007959,1,1,0
12,tarde,1,0,1,1,1,2,0,quarta-feira,0,4.387076,0.007524,30,30,0
4,manha,1,0,1,1,1,2,0,quarta-feira,0,4.37244,0.007499,13,13,0
24,manha,1,0,1,1,1,546,0,quarta-feira,0,5.118953,0.008779,7,7,0
16,manha,1,0,1,1,1,8,0,quarta-feira,0,4.936125,0.008466,4,4,0
6,manha,1,0,1,1,1,4,0,quarta-feira,0,4.892527,0.008391,3,3,0
38,manha,3,0,3,1,3,10,0,quarta-feira,0,15.467498,0.026525,18,18,0
6,manha,2,0,0,1,3,0,1,quarta-feira,0,9.230677,0.01583,7,4,1
8,manha,1,0,1,1,1,2,0,quarta-feira,0,4.868412,0.008349,2,2,0
4,manha,0,0,0,0,0,0,0,quarta-feira,0,0,0,0,0,0
5,manha,1,0,1,1,1,2,0,quarta-feira,0,4.591745,0.007875,1,1,0
23,manha,0,1,1,1,1,0,0,quarta-feira,7,4.65633,0.007986,0,0,0
21,manha,0,0,2,2,0,290,0,quarta-feira,0,0,0,0,0,0
4,manha,1,0,0,1,1,0,0,quarta-feira,0,4.596488,0.007884,2,2,0
30,madrugada,1,0,1,1,1,49,0,quarta-feira,0,4.576814,0.00785,8,8,0
15,madrugada,1,0,1,1,1,3,0,quarta-feira,0,4.764294,0.008172,29,29,0
20,madrugada,1,0,0,1,1,0,0,quarta-feira,0,4.803687,0.008239,3,3,1
9,madrugada,10,1,7,1,12,842,1,quarta-feira,0,52.572774,0.090172,0,0,0
41,madrugada,4,0,0,1,4,0,0,quarta-feira,0,0,0,0,0,0
41,madrugada,1,0,1,1,1,4,0,quarta-feira,0,4.637806,0.007955,0,0,1
25,madrugada,1,0,0,1,1,0,0,quarta-feira,0,4.951857,0.008493,3,3,0
84,madrugada,1,0,1,1,1,7,0,quarta-feira,0,4.516936,0.007747,12,12,0
5,noite,4,2,6,3,6,29,0,terca-feira,116,38.130361,0.065506,15,11,0
60,noite,2,0,1,1,2,38,0,terca-feira,0,9.061122,0.014675,40,40,0
26,noite,1,0,0,1,1,0,0,terca-feira,0,4.790336,0.008216,2,2,0
36,noite,2,0,2,1,2,27,0,terca-feira,11,0,0,0,0,0
6,noite,10,0,10,8,10,29,0,terca-feira,13,19.441147,0.033345,11,10,0
14,tarde,1,0,0,1,1,0,0,terca-feira,0,4.225816,0.007248,1,1,0
48,tarde,1,0,1,1,1,4,0,terca-feira,0,5.059839,0.008527,28,28,0
6,tarde,6,0,6,1,6,18,0,terca-feira,0,27.333538,0.046878,30,11,0
39,manha,2,0,2,1,2,6,0,terca-feira,0,9.288391,0.015931,23,18,0
124,manha,2,1,3,1,3,2,0,terca-feira,105,14.877603,0.025196,13,12,0
34,manha,1,0,1,1,1,1,0,terca-feira,0,5.003569,0.008474,24,24,0
9,manha,1,0,1,1,1,1,0,terca-feira,0,4.997662,0.008572,18,18,0
9,manha,1,0,1,1,1,1,0,terca-feira,0,4.997662,0.008572,16,16,0
51,manha,2,0,1,1,2,18,0,terca-feira,0,10.033218,0.017209,16,15,0
35,manha,1,0,1,1,1,2,0,terca-feira,0,4.859974,0.008336,14,14,0
4,madrugada,1,0,1,1,1,10,0,terca-feira,0,4.649653,0.007976,2,2,0
33,madrugada,5,0,0,1,5,0,0,terca-feira,0,22.845223,0.03919,0,0,1
21,madrugada,3,2,5,1,5,27,0,terca-feira,86,24.405069,0.041866,24,22,1
35,madrugada,3,0,3,4,3,7,0,terca-feira,0,8.939652,0.015333,20,15,0
99,madrugada,1,0,1,1,1,3,0,terca-feira,0,4.372781,0.007446,2,2,1
31,madrugada,1,0,1,1,1,2,0,terca-feira,0,4.953388,0.008434,2,2,1
113,madrugada,300,0,299,1,300,2865,0,terca-feira,3522,1547.617394,2.635157,169,28,0
6,noite,1,0,1,4,1,16,0,segunda-feira,0,13.718132,0.023357,1,1,0
61,noite,2,0,2,1,2,4,0,segunda-feira,37,9.516165,0.016202,3,2,0
35,noite,1,0,1,1,1,8,0,segunda-feira,0,4.821505,0.008209,7,7,0
26,noite,2,0,5,4,3,2,1,segunda-feira,79,9.759454,0.016616,4,3,1
34,tarde,3,0,2,1,3,31,0,segunda-feira,77,13.873975,0.023628,11,9,1
25,manha,2,0,2,1,2,5,0,segunda-feira,16,9.711634,0.016539,9,8,0
72,manha,6,1,3,1,7,160,0,segunda-feira,0,33.914681,0.057752,1,1,0
35,manha,1,0,0,1,1,0,0,segunda-feira,0,4.953609,0.008436,9,9,0
42,madrugada,1,0,0,1,1,0,0,segunda-feira,0,5.014455,0.008601,1,1,0
37,madrugada,1,0,1,1,1,34,0,segunda-feira,0,3.987522,0.006753,14,14,0
41,noite,4,0,4,1,4,115,0,domingo,294,0,0,0,0,1
130,noite,6,0,2,1,6,18,0,domingo,0,28.626509,0.048743,13,8,0
40,noite,6,0,4,1,6,93,0,domingo,0,28.550177,0.048621,37,21,1
4,noite,116,1,110,5,119,6945,2,domingo,2,590.019983,1.004815,3,2,0
58,tarde,1,0,1,1,1,12,0,domingo,0,4.209158,0.007168,2,2,0
48,manha,1,0,1,1,1,2,0,domingo,0,0,0,0,0,0
68,manha,1,0,1,1,1,2,0,domingo,0,4.844247,0.00825,13,13,0
74,madrugada,1,0,1,1,1,18,0,domingo,0,0,0,0,0,1
90,madrugada,1,0,0,1,1,0,0,domingo,0,4.967998,0.008461,7,7,0
22,madrugada,2,0,1,1,2,39,0,domingo,0,9.868002,0.016805,8,6,0
50,madrugada,1,0,1,1,1,0,0,domingo,11,5.263386,0.008964,0,0,1
22,tarde,1,0,2,1,2,2,1,sabado,100,4.823822,0.008214,9,9,1
20,manha,2,0,2,1,2,4,0,sabado,8,8.703582,0.014687,14,13,0
16,madrugada,1,0,1,1,1,11,0,sabado,0,4.431776,0.007549,7,7,0
82,madrugada,6,1,9,7,10,82,3,sabado,281,32.967743,0.056149,38,30,1
45,noite,2,0,2,1,2,3,0,sexta-feira,5,9.933437,0.016918,32,31,0
61,noite,1,0,1,1,1,1,0,sexta-feira,0,3.834202,0.00653,1,1,0
38,noite,2,1,2,2,3,8,0,sexta-feira,31,9.940732,0.016935,33,33,1
44,tarde,2,0,2,1,2,21,0,sexta-feira,0,9.395814,0.016003,43,31,0
7,tarde,1,0,1,1,1,5,0,sexta-feira,0,4.720074,0.008095,2,2,0
346,madrugada,2,3,3,2,5,11,0,sexta-feira,729,22.708713,0.038458,26,24,0
56,madrugada,295,5,64,1,300,2288,0,sexta-feira,0,1499.086713,2.616136,2,2,0
10,noite,1,0,1,1,1,2,0,quinta-Feira,0,4.488409,0.007834,7,7,0
50,noite,8,0,3,7,8,35,0,quinta-Feira,0,37.353867,0.065188,7,6,1
8,noite,7,0,5,8,7,101,0,quinta-Feira,4,72.127033,0.125873,24,14,1
6,tarde,5,0,5,5,5,38,0,quinta-Feira,0,29.529648,0.051539,43,30,1
62,tarde,1,0,2,2,1,0,0,quinta-Feira,18,4.94018,0.008622,2,2,1
