@relation 'scikit-learn-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R7,2,6,10,11,12,1,9,16,17,8,14,18,15,19,53'

@attribute num_commits numeric
@attribute created_at_day_turn {madrugada,noite,manha,tarde}
@attribute description_length numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute created_at_week_day {terca-feira,domingo,sexta-feira,segunda-feira,sabado,quinta-Feira,quarta-feira}
@attribute files_deleted numeric
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute files_added numeric
@attribute other_files numeric
@attribute entropy_diff numeric
@attribute src_churn numeric
@attribute commits_on_files_touched numeric
@attribute status {0,1}

@data
2,madrugada,23,1,1,1,domingo,0,0,9.209432,0,0,0.222036,16,2,1
1,noite,44,1,1,0,sexta-feira,0,0,4.919988,0,0,0.118619,0,7,1
43,manha,88,8,14,5,sexta-feira,1,0,4.654819,5,0,0.112226,1353,0,1
6,tarde,151,4,10,1,quinta-Feira,3,0,9.559175,3,6,0.230468,76,71,1
1,tarde,93,2,2,2,segunda-feira,0,17,9.196164,0,0,0.221716,55,32,1
2,noite,8,2,2,2,sabado,0,38,13.395694,0,0,0.322967,80,5,1
3,tarde,30,31,31,1,quinta-Feira,0,0,4.827998,0,29,0.116331,0,71,1
1,madrugada,71,2,2,2,quinta-Feira,0,24,9.132833,0,0,0.220057,3,16,1
3,manha,218,6,9,5,terca-feira,0,127,36.872343,3,1,0.888432,352,38,0
1,manha,25,1,1,1,segunda-feira,0,5,4.300785,0,0,0.103428,0,28,1
2,madrugada,41,2,2,2,domingo,0,3,4.242229,0,0,0.102018,2,7,0
4,madrugada,60,3,3,2,domingo,0,8,4.623732,0,0,0.111193,30,22,0
4,noite,79,5,5,4,sabado,0,0,12.875035,0,0,0.309622,297,127,1
1,manha,2,1,1,0,sabado,0,0,4.515172,0,0,0.108563,0,7,1
3,noite,26,2,2,2,sexta-feira,0,70,9.114993,0,0,0.21916,41,8,1
1,noite,102,7,7,4,sexta-feira,0,260,32.815724,0,0,0.790683,36,153,1
3,noite,20,2,2,2,sexta-feira,0,33,18.202133,0,0,0.437651,2,86,1
227,noite,115,9,9,7,quinta-Feira,0,6383,225.985014,0,0,5.445025,2604,105,1
3,madrugada,257,2,2,2,quinta-Feira,0,56,9.355218,0,0,0.224936,91,47,1
29,noite,123,7,7,6,quarta-feira,0,113,56.709673,0,0,1.36377,454,57,0
7,tarde,89,2,2,2,quarta-feira,0,37,13.359247,0,0,0.321209,24,31,1
1,tarde,27,2,2,2,quarta-feira,0,22,8.986796,0,0,0.216078,7,31,1
7,tarde,16,6,6,3,terca-feira,0,82,13.507355,0,0,0.32477,30,49,1
1,tarde,27,1,1,1,segunda-feira,0,0,4.589775,0,0,0.110356,2,4,0
2,tarde,41,3,3,3,segunda-feira,0,2,17.318953,0,0,0.416416,46,20,0
9,noite,44,9,9,8,sexta-feira,0,83,8.266348,0,0,0.199365,178,99,1
2,tarde,38,5,5,5,quinta-Feira,0,36,30.049703,0,0,0.724733,64,128,1
2,tarde,43,3,3,3,quinta-Feira,0,0,17.056391,0,0,0.411363,125,96,0
3,madrugada,15,2,2,2,quinta-Feira,0,51,17.431711,0,0,0.420414,109,33,0
1,noite,18,2,2,2,quarta-feira,0,26,8.8618,0,0,0.213728,29,15,0
1,noite,41,1,1,1,terca-feira,0,0,4.959655,0,0,0.119998,306,1,1
1,manha,11,1,1,0,terca-feira,0,0,4.552585,0,0,0.110148,0,12,1
1,manha,12,1,1,1,segunda-feira,0,0,4.287483,0,0,0.103734,5,25,1
17,tarde,8,3,3,2,domingo,0,175,4.14506,0,0,0.100445,92,38,1
1,tarde,106,9,9,9,sabado,0,0,27.154843,0,0,0.658063,305,10,1
4,tarde,15,1,2,0,sexta-feira,0,0,4.797383,1,1,0.116476,0,11,1
3,tarde,27,5,6,6,sexta-feira,0,0,27.723033,1,0,0.673091,8,17,1
2,manha,8,2,2,2,sexta-feira,0,0,8.677058,0,0,0.210672,13,14,0
10,tarde,17,3,5,3,quinta-Feira,0,171,59.236134,2,0,1.442703,474,2,1
6,manha,38,14,14,14,quinta-Feira,0,0,13.892501,0,0,0.338353,542,3,0
1,madrugada,2,1,1,0,quinta-Feira,0,0,4.51075,0,0,0.10986,0,24,1
1,tarde,34,1,1,1,terca-feira,0,4,4.573096,0,0,0.111377,0,12,1
1,tarde,71,1,1,0,segunda-feira,0,0,4.807058,0,0,0.117075,0,12,1
1,noite,10,1,1,0,domingo,0,0,4.492506,0,0,0.109414,0,3,1
1,manha,11,1,1,1,sabado,0,0,4.360276,0,0,0.10619,1,8,1
18,manha,14,23,23,23,sabado,0,42,92.641605,0,0,2.256199,70,295,1
1,madrugada,27,2,2,2,sexta-feira,0,0,8.42712,0,0,0.205233,4,7,1
21,noite,95,3,3,2,quinta-Feira,0,90,22.469544,0,0,0.547219,221,11,1
1,manha,30,1,1,1,quinta-Feira,0,0,4.411118,0,0,0.107428,2,13,1
31,tarde,64,8,9,5,quarta-feira,0,263,27.651617,1,0,0.673413,545,35,1
1,noite,55,1,1,0,segunda-feira,0,0,4.867939,0,0,0.118551,0,24,1
2,tarde,59,4,4,3,domingo,0,0,13.618635,0,0,0.331659,34,83,1
2,manha,220,4,4,4,domingo,0,50,22.496018,0,0,0.547862,40,161,0
2,madrugada,82,2,2,2,domingo,0,4,18.362352,0,0,0.447192,35,11,1
1,tarde,89,1,1,1,sabado,0,0,4.275354,0,0,0.104121,1,6,0
1,madrugada,58,25,25,25,sabado,0,4,102.173181,0,0,2.488296,54,271,1
1,tarde,46,1,1,1,sexta-feira,0,0,3.772557,0,0,0.092337,3,0,1
1,madrugada,11,1,1,1,sexta-feira,0,0,4.311159,0,0,0.104993,10,28,1
2,madrugada,18,1,1,0,sexta-feira,0,0,9.04926,0,1,0.220383,0,14,0
1,noite,24,1,1,0,quinta-Feira,0,0,4.781496,0,0,0.116447,0,5,0
2,manha,5,2,2,2,quinta-Feira,0,0,4.299358,0,0,0.104705,89,40,0
2,noite,18,2,3,0,terca-feira,0,0,16.059222,1,1,0.391805,0,43,1
286,noite,31,12,21,11,terca-feira,5,3661,660.785119,4,0,16.121514,13236,2,0
2,tarde,58,2,4,3,segunda-feira,0,29,32.333161,2,0,0.791267,153,14,1
5,tarde,28,1,1,0,segunda-feira,0,0,4.910798,0,0,0.120179,0,11,1
2,manha,47,2,2,2,segunda-feira,0,11,13.314637,0,0,0.32584,22,6,1
3,noite,188,2,2,2,domingo,0,8,13.722078,0,0,0.335811,65,10,1
2,noite,8,1,1,0,sabado,0,0,9.36304,0,0,0.229136,0,17,1
10,tarde,69,7,7,6,quarta-feira,0,67,44.808492,0,0,1.096591,58,91,1
1,noite,26,3,3,3,terca-feira,0,0,8.076126,0,0,0.197646,2,95,1
0,tarde,8,0,0,0,terca-feira,0,0,0,0,0,0,0,0,1
3,manha,27,2,2,2,domingo,0,13,13.010722,0,0,0.31843,16,13,0
12,manha,121,2,2,2,sabado,0,106,16.679913,0,0,0.408236,351,21,0
4,tarde,44,3,4,0,quarta-feira,0,0,9.387213,1,2,0.229754,0,81,1
1,tarde,42,3,3,3,quarta-feira,0,0,9.111297,0,0,0.223002,108,16,1
3,manha,53,9,9,6,quarta-feira,0,72,48.254456,0,0,1.181047,80,215,1
7,manha,26,2,2,2,quarta-feira,0,714,9.589872,0,0,0.234716,0,11,0
2,noite,14,2,2,0,terca-feira,0,0,9.381322,0,1,0.230962,0,84,0
1,noite,7,1,1,0,segunda-feira,0,0,4.863532,0,0,0.119514,0,5,1
1,noite,5,1,1,1,domingo,0,0,4.117012,0,0,0.101169,43,3,1
4,noite,42,1,1,1,domingo,0,140,9.820388,0,0,0.241321,0,3,1
7,madrugada,488,2,2,2,sabado,0,0,4.422102,0,0,0.108667,728,8,1
10,tarde,117,2,17,0,sexta-feira,8,0,9.571009,7,9,0.235194,0,74,1
15,tarde,5,3,3,3,sexta-feira,0,24,61.896417,0,0,1.521015,250,27,1
2,tarde,32,1,1,0,quarta-feira,0,0,5.106517,0,0,0.125488,0,2,1
1,manha,41,1,1,0,quarta-feira,0,0,4.213146,0,0,0.103534,0,5,1
6,manha,21,9,9,9,quarta-feira,0,78,26.734174,0,0,0.656965,100,49,1
2,tarde,22,1,1,0,terca-feira,0,0,4.83481,0,1,0.118811,0,45,1
2,manha,31,3,3,1,terca-feira,0,0,10.087214,0,1,0.247889,8,0,1
3,madrugada,540,3,4,4,terca-feira,0,146,17.697644,1,0,0.434912,633,11,0
1,noite,23,1,1,0,segunda-feira,0,0,4.663112,0,0,0.114591,0,47,1
2,tarde,39,1,1,0,segunda-feira,0,0,9.718019,0,0,0.23881,0,74,1
15,tarde,51,5,8,0,segunda-feira,0,0,18.904978,3,4,0.46457,0,58,1
2,tarde,136,1,2,0,segunda-feira,0,0,4.151835,1,0,0.102027,0,0,0
1,madrugada,25,1,1,1,segunda-feira,0,0,4.444705,0,0,0.109226,8,12,0
2,madrugada,15,3,5,5,segunda-feira,0,60,27.85536,2,0,0.68609,39,29,1
1,madrugada,26,1,1,1,segunda-feira,0,0,4.625272,0,0,0.113923,14,21,0
2,noite,9,4,4,0,domingo,0,0,36.162612,0,0,0.890706,0,94,1
3,noite,9,2,2,2,domingo,0,68,18.286909,0,0,0.450417,24,37,1
1,noite,25,1,1,1,domingo,0,0,4.323316,0,0,0.106486,4,34,1
1,noite,12,3,3,2,domingo,0,0,8.813746,0,0,0.217088,17,17,1
1,noite,28,2,4,4,domingo,0,52,18.602707,2,0,0.458195,28,29,1
3,noite,29,6,6,6,domingo,0,12,22.184208,0,0,0.54641,29,65,1
1,noite,16,1,1,1,domingo,0,5,4.158451,0,0,0.102427,0,51,0
9,tarde,63,37,42,25,domingo,0,0,62.757326,5,0,1.545779,302,0,1
1,tarde,14,12,12,12,domingo,0,38,53.644022,0,0,1.321307,60,71,1
4,tarde,8,6,6,6,domingo,0,0,4.836914,0,0,0.119138,75,23,1
7,tarde,34,10,18,16,domingo,1,0,31.142314,7,0,0.767067,1327,43,0
1,tarde,151,4,4,4,domingo,0,16,18.848356,0,0,0.464254,434,13,1
2,tarde,7,2,2,0,domingo,0,0,14.026507,0,0,0.34549,0,50,1
3,tarde,35,13,13,12,domingo,0,13,53.447696,0,0,1.316483,156,155,1
2,tarde,7,1,1,0,domingo,0,0,9.671581,0,0,0.238223,0,45,0
22,tarde,40,3,3,2,domingo,0,92,36.310087,0,0,0.894406,403,50,1
104,tarde,79,7,7,5,domingo,0,923,258.046196,0,0,6.356303,827,23,1
5,madrugada,40,4,4,3,domingo,0,0,13.737394,0,1,0.351913,3,2,1
2,noite,5,2,2,2,sabado,0,0,4.99088,0,0,0.127852,4,3,0
2,noite,9,1,1,1,sabado,0,0,7.838678,0,0,0.200794,28,3,1
4,noite,23,5,5,1,sabado,0,0,27.843231,0,0,0.713226,33,50,1
14,tarde,20,25,25,20,sabado,0,133,181.705391,0,1,4.654519,783,21,1
12,tarde,75,3,3,3,sabado,0,1627,25.555386,0,0,0.654657,1277,112,1
6,tarde,21,5,5,5,sabado,0,21,31.019718,0,0,0.794638,30,116,1
22,tarde,8,9,9,8,sabado,0,64,88.300804,0,0,2.26202,599,100,1
13,tarde,8,19,19,19,sabado,0,16,119.187509,0,0,3.053236,1205,74,1
15,tarde,48,2,2,2,sabado,0,271,9.445042,0,0,0.241952,169,6,1
3,tarde,31,2,2,2,sabado,0,19,9.228141,0,0,0.236398,31,7,1
3,tarde,39,4,4,3,sabado,0,130,13.128553,0,0,0.336315,30,23,1
9,tarde,20,1,1,0,sabado,0,0,18.854687,0,0,0.483005,0,6,1
4,tarde,46,8,8,8,sabado,0,47,43.740962,0,0,1.120521,25,119,1
4,manha,27,5,5,5,sabado,0,42,17.282562,0,0,0.442731,10,80,1
10,noite,54,12,12,12,sexta-feira,0,0,10.058041,0,0,0.257657,1166,16,0
1,noite,24,1,1,1,sexta-feira,0,0,4.579905,0,0,0.117324,1,6,1
2,noite,55,2,2,2,sexta-feira,0,38,9.053183,0,0,0.231917,327,20,0
2,noite,7,1,1,1,sexta-feira,0,0,3.369206,0,0,0.086309,23,3,1
1,noite,9,1,1,1,sexta-feira,0,0,4.16073,0,0,0.106586,53,20,0
1,noite,14,1,1,0,sexta-feira,0,0,4.612677,0,0,0.118163,0,5,1
1,tarde,22,1,1,0,sexta-feira,0,0,4.555485,0,1,0.117217,0,10,1
6,tarde,18,2,2,2,sexta-feira,0,40,32.51403,0,0,0.836588,21,5,1
3,tarde,18,14,14,13,sexta-feira,0,109,117.17656,0,0,3.014961,471,46,1
3,tarde,46,4,4,4,sexta-feira,0,14,8.375311,0,0,0.215499,4,101,0
7,tarde,6,7,15,9,sexta-feira,1,1461,76.126709,7,0,1.958759,4216,46,1
6,tarde,21,13,13,12,sexta-feira,0,146,119.776188,0,0,3.081871,247,148,1
5,tarde,37,2,2,2,sexta-feira,0,6,26.72879,0,0,0.687739,232,55,0
3,manha,48,5,5,4,sexta-feira,0,8,4.936039,0,0,0.127005,78,0,0
45,manha,169,5,5,4,sexta-feira,0,350,133.163086,0,0,3.426271,708,112,0
4,manha,21,3,3,1,sexta-feira,0,2,13.334474,0,0,0.343095,0,61,1
3,manha,10,4,4,3,sexta-feira,0,11,18.029574,0,0,0.4639,102,37,1
27,noite,24,4,4,3,quinta-Feira,0,0,43.106297,0,0,1.128824,952,4,0
4,noite,32,5,5,5,quinta-Feira,0,68,21.778113,0,0,0.570302,40,37,1
2,noite,14,5,5,4,quinta-Feira,0,7,22.363235,0,0,0.585625,12,36,1
2,noite,15,1,1,1,quinta-Feira,0,5,8.606304,0,0,0.225369,0,8,1
1,tarde,10,1,1,1,quinta-Feira,0,2,4.095677,0,0,0.107251,0,3,0
117,tarde,18,38,62,44,quinta-Feira,4,3903,865.282417,20,0,22.658664,1849,103,1
2,tarde,4,1,1,0,quinta-Feira,0,0,4.421107,0,1,0.115773,0,4,0
4,tarde,53,5,5,5,quinta-Feira,0,0,18.453744,0,0,0.483238,48,13,1
3,tarde,40,2,2,1,quinta-Feira,0,0,9.306482,0,0,0.243703,12,14,1
1,tarde,14,1,1,0,quinta-Feira,0,0,4.475491,0,1,0.117197,0,0,1
2,tarde,22,2,2,1,quinta-Feira,0,0,9.743815,0,0,0.255155,236,72,1
10,tarde,16,7,7,7,quinta-Feira,0,72,22.573378,0,0,0.591808,817,7,1
3,tarde,5,3,3,2,quinta-Feira,0,8,12.670843,0,0,0.332192,12,22,1
34,tarde,36,5,6,1,quinta-Feira,0,0,14.553384,1,0,0.381547,830,33,1
7,manha,179,3,3,2,quinta-Feira,0,152,48.7237,0,0,1.27737,464,76,1
5,manha,266,2,2,2,quinta-Feira,0,14,13.609618,0,0,0.358033,65,41,1
1,manha,33,2,2,2,quinta-Feira,0,0,8.557335,0,0,0.22512,47,85,1
3,madrugada,35,5,5,5,quinta-Feira,0,0,12.778993,0,0,0.33618,144,102,0
1,noite,5,1,1,1,quarta-feira,0,0,4.464724,0,0,0.117455,2,5,1
7,noite,101,4,4,2,quarta-feira,0,8,18.303517,0,0,0.481521,202,35,1
5,noite,25,5,5,4,quarta-feira,0,7,21.787829,0,0,0.573185,22,61,1
37,tarde,139,6,6,6,quarta-feira,0,313,44.723602,0,0,1.189442,1579,28,1
212,tarde,2,39,63,41,quarta-feira,3,3814,1198.763386,21,0,31.881581,1852,68,0
212,tarde,54,39,63,41,quarta-feira,3,3814,1194.326202,21,0,31.763572,1852,68,0
7,tarde,21,1,1,0,quarta-feira,0,0,17.888082,0,0,0.475741,0,6,0
3,manha,100,1,1,0,quarta-feira,0,0,9.929936,0,0,0.264433,0,10,1
4,manha,10,7,7,7,quarta-feira,0,0,35.64888,0,0,0.949295,857,9,1
3,manha,71,3,3,3,quarta-feira,0,14,14.185364,0,0,0.377743,41,8,1
117,manha,130,15,41,7,quarta-feira,1,0,254.950261,25,15,6.789079,6882,18,1
242,noite,106,32,39,28,terca-feira,0,2145,799.680809,7,0,21.294726,14257,25,1
32,tarde,91,7,11,7,terca-feira,2,582,80.524661,2,0,2.1443,2151,2,1
1,tarde,49,1,1,1,terca-feira,0,23,0,0,0,0,0,0,0
1,tarde,11,1,1,1,terca-feira,0,0,4.331942,0,0,0.115347,4,26,1
1,tarde,10,1,1,1,terca-feira,0,0,4.474182,0,0,0.119134,2,2,1
4,tarde,101,2,2,2,terca-feira,0,12,8.712249,0,0,0.231991,12,4,1
57,noite,58,4,5,3,segunda-feira,0,132,56.512817,1,0,1.504832,1038,16,1
1,tarde,34,5,5,1,segunda-feira,0,0,0,0,0,0,2,0,1
23,tarde,28,9,9,8,segunda-feira,0,203,212.368003,0,0,5.660541,3709,52,1
2,tarde,7,4,4,4,segunda-feira,0,0,17.849518,0,0,0.475768,42,29,1
7,tarde,60,2,2,2,segunda-feira,0,32,36.599738,0,0,0.975544,183,9,1
54,tarde,53,11,21,15,segunda-feira,3,265,180.857174,7,0,4.820642,11548,21,1
6,tarde,18,3,4,3,segunda-feira,0,0,16.425583,1,0,0.43782,82,2,1
10,tarde,13,1,1,1,segunda-feira,0,2684,18.779643,0,0,0.500566,0,17,0
46,tarde,35,4,4,3,segunda-feira,0,263,179.79205,0,0,4.799424,445,15,1
1,manha,8,1,1,0,segunda-feira,0,0,4.718014,0,0,0.124653,0,3,1
66,noite,97,10,10,7,domingo,0,710,72.343461,0,0,1.91136,1549,32,1
18,manha,35,3,3,2,sexta-feira,0,513,54.392904,0,0,1.437104,101,73,1
12,tarde,99,4,4,2,quinta-Feira,0,120,18.400397,0,0,0.486155,16,32,1
5,tarde,94,5,5,4,quarta-feira,0,46,32.02261,0,0,0.846068,465,108,0
2,tarde,25,2,2,2,quarta-feira,0,18,9.029809,0,0,0.238576,7,9,1
1,tarde,42,1,1,1,quarta-feira,0,0,4.743004,0,0,0.125315,16,3,1
94,tarde,46,13,21,14,quarta-feira,4,1016,371.989157,4,0,9.828312,2498,82,1
1,manha,105,1,1,1,terca-feira,0,0,4.444034,0,0,0.117275,4,36,0
1,madrugada,28,2,2,2,domingo,0,2,9.160621,0,0,0.247031,13,24,1
46,noite,79,6,6,5,quinta-Feira,0,186,103.614633,0,0,2.794137,576,98,1
16,noite,190,13,13,8,quarta-feira,0,12,102.613217,0,0,2.767077,68,93,1
140,noite,226,11,16,9,quarta-feira,2,3898,166.716832,3,1,4.4957,5026,65,1
25,tarde,9,2,2,2,quarta-feira,0,271,44.020687,0,0,1.187074,232,68,1
2,tarde,579,1,1,1,quarta-feira,0,0,4.563518,0,0,0.123061,111,0,1
3,tarde,8,3,3,3,quarta-feira,0,0,12.746249,0,0,0.343719,38,6,1
1,madrugada,81,1,1,1,quarta-feira,0,0,3.991666,0,0,0.10764,10,18,0
6,madrugada,6,6,6,3,quarta-feira,0,0,26.785183,0,0,0.722296,11,43,1
9,noite,6,2,2,2,terca-feira,0,15,13.520429,0,0,0.364598,36,1,1
1,tarde,19,1,1,1,terca-feira,0,0,4.542962,0,0,0.122508,14,1,1
1,tarde,18,1,1,0,terca-feira,0,0,5.153427,0,0,0.13897,0,5,1
1,madrugada,9,1,1,1,terca-feira,0,0,4.178123,0,0,0.112669,8,33,0
1,noite,18,1,1,1,segunda-feira,0,0,4.562298,0,0,0.123028,31,5,1
1,manha,16,1,1,1,segunda-feira,0,0,4.398631,0,0,0.118747,4,6,1
9,madrugada,112,9,23,30,segunda-feira,11,65,65.145747,3,2,1.758697,1630,20,0
1,madrugada,19,1,1,1,domingo,0,0,4.388511,0,0,0.118474,20,14,1
622,tarde,473,24,25,22,sabado,0,2196,1600.15851,1,0,43.198433,57281,17,1
1,tarde,46,5,5,3,quarta-feira,0,4,23.028625,0,0,0.621699,38,36,1
17,noite,152,10,10,8,segunda-feira,0,144,225.35865,0,0,6.083924,1844,77,0
17,madrugada,22,12,12,12,segunda-feira,0,83,76.501468,0,0,2.065286,94,57,1
148,noite,145,17,40,11,domingo,7,2948,27.385131,16,3,0.739308,18987,3,1
1,madrugada,19,1,1,1,domingo,0,0,4.302667,0,0,0.11617,2,9,1
18,noite,15,40,40,35,sabado,0,36,121.585258,0,1,3.282726,517,47,1
1,tarde,21,1,1,0,sabado,0,0,5.115731,0,0,0.138122,0,3,0
8,manha,4,3,3,3,sabado,0,69,27.17949,0,0,0.733832,87,3,0
3,madrugada,181,3,3,2,sabado,0,0,13.534366,0,0,0.365421,110,2,1
5,madrugada,9,2,2,2,sabado,0,56,9.442839,0,0,0.254952,62,5,1
6,noite,12,7,7,7,sexta-feira,0,25,4.322667,0,0,0.11671,88,21,1
4,noite,49,2,2,1,sexta-feira,0,0,17.892757,0,0,0.483093,30,8,1
1,noite,17,1,1,1,sexta-feira,0,0,4.640021,0,0,0.125278,3,2,1
10,tarde,11,102,102,75,quinta-Feira,0,32,48.144313,0,0,1.299873,292,4,1
4,manha,175,9,11,10,segunda-feira,0,501,108.053926,2,0,2.917399,1621,119,0
2,manha,8,1,1,1,segunda-feira,0,0,4.260345,0,0,0.115028,36,9,0
1,madrugada,51,1,1,1,segunda-feira,0,0,4.43719,0,0,0.1198,67,1,1
1,noite,7,4,4,4,domingo,0,0,18.018086,0,0,0.486473,7,1,1
0,noite,6,0,0,0,sabado,0,0,0,0,0,0,0,0,1
7,noite,22,28,29,29,sabado,0,118,8.667251,1,0,0.234009,442,116,1
1,tarde,19,4,4,4,sabado,0,4,18.142714,0,0,0.48984,4,23,0
5,madrugada,8,2,2,2,sabado,0,17,25.536096,0,0,0.689455,67,17,1
25,tarde,25,7,7,7,sexta-feira,0,0,22.679373,0,0,0.612326,1382,1,0
1,noite,8,1,1,1,quinta-Feira,0,0,4.516857,0,0,0.122107,2,8,1
5,madrugada,46,3,3,3,terca-feira,0,0,13.476305,0,0,0.36432,253,8,0
2,noite,61,1,1,0,segunda-feira,0,0,4.706424,0,0,0.127237,0,2,1
2,manha,10,2,2,2,segunda-feira,0,2,4.235978,0,0,0.114519,13,0,1
10,madrugada,18,2,2,2,segunda-feira,0,0,8.711453,0,0,0.235512,151,2,1
1,noite,7,1,1,1,sabado,0,0,4.458844,0,0,0.120544,2,3,1
30,manha,129,5,5,4,sexta-feira,0,125,30.297365,0,0,0.819081,818,14,1
1,madrugada,19,2,2,2,sexta-feira,0,21,8.936162,0,0,0.241589,5,8,1
2,madrugada,66,1,1,1,sexta-feira,0,0,8.817621,0,0,0.238384,17,8,1
4,noite,9,4,4,3,quinta-Feira,0,0,4.375844,0,1,0.118304,39,0,1
3,madrugada,32,2,2,1,quarta-feira,0,0,4.460219,0,0,0.12089,24,13,1
8,madrugada,36,1,1,1,quarta-feira,0,0,4.398412,0,0,0.119215,448,12,1
7,manha,52,6,6,3,terca-feira,0,28,40.830398,0,0,1.106672,193,47,1
336,?,81,40,75,43,segunda-feira,4,7723,209.563677,31,9,5.680037,3752,11,0
11,tarde,50,3,4,3,quinta-Feira,0,73,13.503847,1,0,0.366468,261,31,1
94,manha,101,69,83,79,quinta-Feira,11,847,241.956242,3,3,6.566223,5611,35,1
1,noite,114,1,1,1,quarta-feira,0,0,4.4792,0,0,0.121409,17,13,0
1,madrugada,77,1,1,1,quarta-feira,0,0,4.372663,0,0,0.118666,15,4,1
4,tarde,51,4,4,4,terca-feira,0,47,17.53363,0,0,0.475829,13,50,0
6,tarde,113,3,3,2,terca-feira,0,98,9.242323,0,0,0.250819,214,14,1
1,madrugada,11,1,1,1,terca-feira,0,0,4.296133,0,0,0.117893,4,1,1
414,noite,54,12,17,10,segunda-feira,1,1732,306.890495,4,0,8.421583,5333,14,1
1,manha,47,2,2,2,segunda-feira,0,24,8.424849,0,0,0.231192,29,45,0
15,manha,112,15,15,15,segunda-feira,0,0,175.284823,0,0,4.81011,185,2,1
12,madrugada,147,5,6,5,quinta-Feira,0,1298,75.665146,1,0,2.076368,847,27,1
2,madrugada,74,10,13,13,quinta-Feira,0,117,58.676566,3,0,1.610175,448,64,0
21,noite,33,36,36,35,quarta-feira,0,0,27.19165,0,1,0.746181,355,13,1
1,tarde,60,2,2,2,quarta-feira,0,0,4.136752,0,0,0.113519,4,3,1
67,tarde,113,2,2,2,quarta-feira,0,1078,53.364676,0,0,1.464409,1329,10,1
12,tarde,20,8,8,5,terca-feira,0,246,138.348501,0,0,3.796495,479,202,0
2,madrugada,18,1,1,1,terca-feira,0,0,4.174044,0,0,0.114542,5,3,0
1,noite,4,1,1,1,segunda-feira,0,0,4.281436,0,0,0.117489,2,28,1
32,tarde,118,10,14,7,segunda-feira,0,320,108.22889,4,1,2.969967,2637,49,0
2,tarde,35,2,2,2,segunda-feira,0,9,8.9045,0,0,0.244353,12,11,0
1,tarde,5,1,1,1,segunda-feira,0,2,4.469315,0,0,0.122645,0,2,1
33,tarde,27,4,9,3,segunda-feira,2,0,18.714274,3,1,0.513548,2477,0,1
81,noite,33,3,3,3,domingo,0,870,66.79151,0,0,1.832864,2472,63,0
4,tarde,39,2,2,2,domingo,0,202,27.19679,0,0,0.746321,126,46,1
5,manha,602,5,6,6,domingo,0,0,34.25331,1,0,0.939962,251,58,1
0,manha,23,0,0,0,sexta-feira,0,0,0,0,0,0,0,0,1
3,noite,37,2,2,2,quinta-Feira,0,5,13.246704,0,0,0.363506,37,7,1
0,noite,43,0,0,0,quinta-Feira,0,0,0,0,0,0,0,0,1
4,madrugada,38,2,12,17,quinta-Feira,0,66,26.209821,10,1,0.71923,756,1,1
36,tarde,276,8,8,7,quarta-feira,0,596,80.646426,0,0,2.213029,2006,62,1
84,tarde,22,8,8,7,quarta-feira,0,4851,69.951728,0,0,1.919555,1675,105,1
9,manha,68,5,5,5,quarta-feira,0,84,9.222705,0,0,0.253082,335,12,0
2,manha,45,5,5,5,quarta-feira,0,0,27.149064,0,0,0.745002,23,27,1
76,manha,21,5,5,5,quarta-feira,0,1024,17.682232,0,0,0.485221,2208,34,1
34,madrugada,73,5,14,5,quarta-feira,3,63,9.368949,6,2,0.257095,1681,0,0
0,tarde,15,0,0,0,terca-feira,0,0,0,0,0,0,0,0,1
5,madrugada,38,2,2,1,segunda-feira,0,0,9.099958,0,0,0.25064,148,30,0
171,tarde,13,53,202,57,sexta-feira,53,810,996.672256,96,61,27.451879,7745,448,1
2,madrugada,50,1,1,1,quinta-Feira,0,0,4.203312,0,0,0.115773,14,4,0
1,madrugada,14,1,1,1,quinta-Feira,0,0,4.756484,0,0,0.13101,6,3,1
12,madrugada,28,12,15,14,terca-feira,0,125,131.197027,3,0,3.628318,286,50,1
1,tarde,47,1,1,1,segunda-feira,0,0,4.391763,0,0,0.121456,23,21,1
