@relation 'kuma-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R6,2,5,7,10,11,12,13,8,17,1,15,18,14,9,53'

@attribute description_length numeric
@attribute created_at_day_turn {noite,madrugada,manha,tarde}
@attribute intra_branch {true,false}
@attribute num_commits numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute doc_files numeric
@attribute files_added numeric
@attribute new_entropy numeric
@attribute created_at_week_day {quinta-Feira,quarta-feira,sabado,sexta-feira,terca-feira,domingo,segunda-feira}
@attribute src_churn numeric
@attribute entropy_diff numeric
@attribute other_files numeric
@attribute files_deleted numeric
@attribute status {0,1}

@data
90,tarde,false,1,4,4,1,3,0,18.81832,terca-feira,42,0.155573,0,0,1
36,noite,false,1,4,4,3,1,0,0,sexta-feira,41,0,0,0,1
47,noite,false,1,1,1,1,0,0,0,sexta-feira,4,0,0,0,1
3,noite,false,1,1,1,0,1,0,0,quinta-Feira,0,0,0,0,1
9,noite,false,2,3,3,0,3,0,0,quinta-Feira,0,0,0,0,1
66,noite,false,1,141,879,617,91,737,0,quinta-Feira,27255,0,159,1,1
48,noite,false,1,1,1,1,0,0,0,quarta-feira,6,0,0,0,0
26,tarde,false,1,6,6,0,6,0,0,quarta-feira,0,0,0,0,1
30,noite,false,1,2,2,0,2,0,0,terca-feira,0,0,0,0,1
9,noite,false,1,1,1,0,1,0,0,terca-feira,0,0,0,0,1
31,noite,false,1,1,1,0,1,0,0,terca-feira,0,0,0,0,1
13,noite,false,1,3,3,3,0,0,0,terca-feira,12,0,0,0,1
26,tarde,false,1,1,1,0,1,0,0,terca-feira,0,0,0,0,0
29,manha,false,1,1,1,1,0,0,0,domingo,5,0,0,0,1
10,noite,false,1,1,1,1,0,0,0,sexta-feira,1,0,0,0,1
29,tarde,false,1,1,1,0,1,0,0,sexta-feira,0,0,0,0,1
10,tarde,false,1,1,1,0,1,0,0,sexta-feira,0,0,0,0,1
30,tarde,false,1,1,1,1,0,0,0,sexta-feira,44,0,0,0,1
8,tarde,false,1,2,2,2,0,0,0,sexta-feira,7,0,0,0,1
37,manha,false,1,2,2,2,0,0,0,sexta-feira,6,0,0,0,1
18,madrugada,false,1,1,1,1,0,0,0,sexta-feira,10,0,0,0,1
39,noite,false,1,1,1,0,1,0,0,quinta-Feira,0,0,0,0,1
15,noite,false,1,1,1,1,0,0,0,quinta-Feira,3,0,0,0,1
16,tarde,false,1,2,2,0,2,0,0,quinta-Feira,0,0,0,0,1
9,tarde,false,1,0,1,1,0,1,4.341989,quinta-Feira,50,0.050824,0,0,1
9,madrugada,false,1,2,2,0,2,0,0,quinta-Feira,0,0,0,0,1
11,madrugada,false,1,2,2,2,0,0,0,quinta-Feira,2,0,0,0,1
9,madrugada,false,1,1,3,3,0,2,0,quinta-Feira,584,0,0,0,1
96,noite,false,1,13,13,0,13,0,0,quarta-feira,0,0,0,0,1
48,tarde,false,1,1,1,1,0,0,0,quarta-feira,2,0,0,0,1
11,tarde,false,1,1,1,0,1,0,0,quarta-feira,0,0,0,0,1
24,madrugada,false,1,1,1,1,0,0,0,quarta-feira,17,0,0,0,1
10,noite,false,3,2,2,2,0,0,16.984424,terca-feira,12,0.199033,0,0,1
6,noite,false,1,1,1,1,0,0,0,terca-feira,16,0,0,0,1
9,noite,false,1,1,3,0,1,2,0,terca-feira,0,0,2,0,1
20,tarde,false,1,1,1,0,0,0,0,terca-feira,0,0,1,0,1
12,tarde,false,1,1,1,0,1,0,0,terca-feira,0,0,0,0,1
9,tarde,false,1,1,1,0,1,0,0,terca-feira,0,0,0,0,1
26,tarde,false,1,1,1,0,1,0,0,terca-feira,0,0,0,0,1
15,tarde,false,1,1,1,0,1,0,0,terca-feira,0,0,0,0,1
16,noite,false,2,2,2,2,0,0,0,segunda-feira,10,0,0,0,1
11,noite,false,1,1,1,1,0,0,0,sexta-feira,16,0,0,0,1
37,noite,false,1,1,1,1,0,0,0,sexta-feira,3,0,0,0,1
51,noite,false,1,3,3,3,0,0,0,sexta-feira,165,0,0,0,1
16,noite,false,1,4,4,2,2,0,0,quinta-Feira,2,0,0,0,1
47,noite,false,1,4,4,4,0,0,0,quinta-Feira,123,0,0,0,1
10,noite,false,1,1,1,1,0,0,0,quinta-Feira,127,0,0,0,1
12,tarde,false,1,2,2,2,0,0,0,quinta-Feira,4,0,0,0,1
26,tarde,false,1,1,1,1,0,0,0,quinta-Feira,12,0,0,0,1
11,noite,false,1,2,2,2,0,0,0,quarta-feira,1,0,0,0,1
32,noite,false,1,14,23,11,11,8,0,quarta-feira,1954,0,1,1,1
10,noite,false,1,1,1,1,0,0,0,quarta-feira,6,0,0,0,1
11,tarde,false,1,1,1,1,0,0,0,quarta-feira,11,0,0,0,1
9,tarde,false,1,1,1,1,0,0,0,quarta-feira,6,0,0,0,1
29,tarde,false,1,1,1,1,0,0,0,quarta-feira,1,0,0,0,1
8,tarde,false,1,1,1,1,0,0,0,quarta-feira,2,0,0,0,1
4,madrugada,false,1,2,3,0,2,1,9.666679,quarta-feira,0,0.114199,1,0,1
16,noite,false,1,1,1,0,0,0,0,terca-feira,0,0,1,0,1
67,noite,false,1,2,2,2,0,0,0,terca-feira,13,0,0,0,1
9,noite,false,2,2,2,2,0,0,0,terca-feira,157,0,0,0,1
24,noite,false,6,2,2,2,0,0,17.325005,terca-feira,158,0.204673,0,0,0
28,tarde,false,1,1,1,1,0,0,0,terca-feira,10,0,0,0,1
21,madrugada,false,3,4,4,4,0,0,17.829731,terca-feira,54,0.210636,0,0,1
19,madrugada,false,1,1,1,1,0,0,0,terca-feira,56,0,0,0,0
27,noite,false,1,1,1,0,1,0,0,segunda-feira,0,0,0,0,1
23,noite,false,1,1,1,1,0,0,0,segunda-feira,5,0,0,0,1
7,noite,false,1,4,4,3,0,0,19.72655,segunda-feira,29,0.233044,1,0,1
21,noite,false,1,2,2,2,0,0,0,segunda-feira,3,0,0,0,1
52,noite,false,1,3,3,3,0,0,13.333598,segunda-feira,138,0.157519,0,0,1
11,manha,false,1,1,1,1,0,0,0,segunda-feira,4,0,0,0,1
7,manha,false,1,1,1,0,1,0,0,sabado,0,0,0,0,1
23,madrugada,false,1,1,1,1,0,0,0,sabado,1,0,0,0,0
10,noite,false,1,2,2,2,0,0,8.841522,sexta-feira,47,0.104452,0,0,1
26,tarde,false,1,2,2,1,1,0,9.392152,sexta-feira,16,0.110957,0,0,1
21,madrugada,false,1,3,3,0,0,0,0,sexta-feira,0,0,3,0,1
8,noite,false,1,1,1,1,0,0,0,quinta-Feira,10,0,0,0,1
26,manha,false,3,2,2,0,0,0,0,quinta-Feira,0,0,2,0,0
7,madrugada,false,1,1,1,1,0,0,0,quinta-Feira,2,0,0,0,1
6,madrugada,false,1,1,1,0,1,0,0,quinta-Feira,0,0,0,0,1
7,noite,false,5,1,1,1,0,0,14.825624,quarta-feira,96,0.175335,0,0,1
24,manha,false,1,1,4,4,0,3,13.596985,quarta-feira,298,0.160804,0,0,1
30,madrugada,false,1,4,4,2,2,0,0,quarta-feira,16,0,0,0,1
7,madrugada,false,1,1,1,1,0,0,0,quarta-feira,2,0,0,0,1
42,noite,false,3,1,1,1,0,0,14.825624,terca-feira,75,0.175334,0,0,1
48,noite,false,1,2,2,2,0,0,7.553239,terca-feira,18,0.089328,0,0,1
20,noite,false,1,1,1,0,1,0,0,terca-feira,0,0,0,0,1
45,noite,false,1,1,1,1,0,0,0,terca-feira,88,0,0,0,1
58,noite,false,2,13,22,10,11,8,0,terca-feira,1959,0,1,1,0
38,noite,false,1,1,1,0,1,0,0,terca-feira,0,0,0,0,1
78,madrugada,false,1,4,4,1,3,0,0,terca-feira,11,0,0,0,0
18,madrugada,false,1,1,1,1,0,0,0,terca-feira,15,0,0,0,1
21,noite,false,4,3,3,3,0,0,0,segunda-feira,80,0,0,0,1
19,noite,false,1,2,2,2,0,0,0,segunda-feira,60,0,0,0,1
3,noite,false,1,2,2,2,0,0,0,segunda-feira,7,0,0,0,1
9,tarde,false,1,1,2,2,0,1,0,segunda-feira,356,0,0,0,1
8,tarde,false,1,1,1,0,1,0,0,segunda-feira,0,0,0,0,1
46,tarde,false,1,1,1,0,0,0,0,segunda-feira,0,0,1,0,1
30,tarde,false,1,2,2,1,1,0,8.494397,segunda-feira,13,0.10052,0,0,1
11,noite,false,1,1,1,1,0,0,0,domingo,7,0,0,0,1
13,tarde,false,1,1,1,0,1,0,0,domingo,0,0,0,0,1
8,tarde,false,1,5,5,3,2,0,0,domingo,12,0,0,0,1
10,tarde,false,8,2,2,2,0,0,0,domingo,129,0,0,0,1
26,noite,false,1,1,1,1,0,0,0,sabado,2,0,0,0,1
9,noite,false,1,1,1,0,1,0,0,sabado,0,0,0,0,1
7,noite,false,1,1,1,0,1,0,0,sabado,0,0,0,0,1
7,manha,true,1,2,2,0,0,0,0,sexta-feira,0,0,2,0,0
7,madrugada,false,1,1,1,0,1,0,0,sexta-feira,0,0,0,0,1
8,madrugada,false,2,2,2,1,1,0,0,sexta-feira,4,0,0,0,1
7,madrugada,false,1,1,1,0,1,0,0,sexta-feira,0,0,0,0,1
33,madrugada,false,1,1,1,0,1,0,0,sexta-feira,0,0,0,0,1
23,madrugada,false,1,1,1,0,1,0,0,sexta-feira,0,0,0,0,1
49,madrugada,false,1,3,3,2,1,0,0,sexta-feira,29,0,0,0,1
14,noite,false,1,3,4,2,1,1,0,quinta-Feira,4,0,1,0,1
53,noite,false,1,3,3,2,1,0,0,quinta-Feira,2,0,0,0,1
36,tarde,false,1,3,3,3,0,0,0,quinta-Feira,6,0,0,0,1
59,manha,false,1,2,2,2,0,0,0,quinta-Feira,47,0,0,0,0
10,manha,true,1,1,1,1,0,0,0,quinta-Feira,3,0,0,0,1
47,manha,false,1,3,3,3,0,0,0,quinta-Feira,45,0,0,0,1
8,madrugada,false,1,1,1,1,0,0,0,quinta-Feira,10,0,0,0,1
12,madrugada,false,1,2,3,3,0,1,0,quinta-Feira,542,0,0,0,1
11,noite,false,1,1,1,1,0,0,0,quarta-feira,2,0,0,0,1
23,noite,false,1,4,4,4,0,0,0,quarta-feira,48,0,0,0,1
20,tarde,true,1,1,1,1,0,0,0,quarta-feira,11,0,0,0,1
9,madrugada,false,1,1,1,1,0,0,0,quarta-feira,5,0,0,0,1
57,madrugada,false,3,1,1,0,1,0,0,quarta-feira,0,0,0,0,1
113,noite,false,2,2,2,2,0,0,0,terca-feira,190,0,0,0,1
57,noite,false,1,1,2,1,1,1,0,terca-feira,26,0,0,0,1
4,tarde,false,1,1,1,1,0,0,0,terca-feira,3,0,0,0,1
9,tarde,false,1,2,2,0,2,0,0,terca-feira,0,0,0,0,1
43,manha,true,3,2,2,2,0,0,0,terca-feira,12,0,0,0,1
12,madrugada,false,1,5,6,5,2,1,0,terca-feira,52,0,0,0,1
10,madrugada,false,1,1,1,0,1,0,0,terca-feira,0,0,0,0,1
2,madrugada,false,1,1,1,1,0,0,0,terca-feira,0,0,0,0,1
16,madrugada,false,1,2,2,2,0,0,0,terca-feira,18,0,0,0,1
39,noite,false,1,1,1,1,0,0,0,segunda-feira,2,0,0,0,1
71,noite,false,1,1,1,1,0,0,0,segunda-feira,4,0,0,0,1
22,noite,false,1,1,1,1,0,0,0,segunda-feira,2,0,0,0,1
36,tarde,false,2,1,1,1,0,0,0,segunda-feira,173,0,0,0,1
40,madrugada,false,4,1,1,1,0,0,13.296535,segunda-feira,10,0.157673,0,0,1
6,noite,false,2,2,2,0,2,0,10.268168,domingo,0,0.121762,0,0,1
21,tarde,false,1,0,1,1,0,1,0,domingo,223,0,0,0,1
69,manha,false,1,1,1,1,0,0,0,domingo,8,0,0,0,1
9,madrugada,false,1,1,1,0,1,0,0,domingo,0,0,0,0,1
34,madrugada,false,1,2,2,2,0,0,0,domingo,10,0,0,0,1
9,madrugada,false,1,2,2,0,2,0,0,domingo,0,0,0,0,1
11,madrugada,false,1,1,1,1,0,0,0,domingo,2,0,0,0,1
5,noite,false,4,9,15,7,6,6,53.933243,sabado,185,0.641182,2,0,1
14,noite,false,1,2,2,2,0,0,0,sexta-feira,4,0,0,0,1
13,noite,false,1,2,2,2,0,0,0,sexta-feira,3,0,0,0,1
44,noite,false,1,4,4,2,0,0,19.451047,sexta-feira,12,0.231242,2,0,1
20,noite,false,3,9,15,7,6,6,39.073535,sexta-feira,185,0.464523,2,0,0
55,noite,false,1,1,1,0,0,0,0,sexta-feira,0,0,1,0,1
147,noite,false,3,2,2,2,0,0,0,sexta-feira,96,0,0,0,1
64,noite,false,1,1,2,2,0,1,0,sexta-feira,134,0,0,0,1
24,tarde,false,2,3,3,2,1,0,13.794301,sexta-feira,8,0.163993,0,0,1
12,madrugada,false,3,1,1,1,0,0,8.926091,sexta-feira,8,0.106117,0,0,0
46,?,false,1,2,2,2,0,0,0,quinta-Feira,7,0,0,0,1
10,noite,false,1,2,2,2,0,0,0,quinta-Feira,2,0,0,0,1
95,noite,false,1,7,13,5,6,6,0,quinta-Feira,161,0,2,0,0
69,tarde,false,1,1,1,1,0,0,0,quinta-Feira,1,0,0,0,1
57,tarde,false,3,5,9,5,4,4,0,quinta-Feira,167,0,0,0,0
16,madrugada,false,1,4,4,4,0,0,0,quinta-Feira,124,0,0,0,1
10,madrugada,false,1,3,3,3,0,0,0,quinta-Feira,99,0,0,0,0
9,madrugada,false,3,4,4,3,1,0,19.040034,quarta-feira,15,0.226352,0,0,1
57,noite,false,1,3,5,1,2,2,0,terca-feira,5,0,2,0,0
8,noite,false,2,3,3,3,0,0,14.256444,terca-feira,9,0.169484,0,0,1
31,tarde,false,1,1,1,1,0,0,0,terca-feira,10,0,0,0,1
19,tarde,false,1,1,1,1,0,0,0,terca-feira,2,0,0,0,1
10,tarde,false,1,2,2,0,2,0,0,terca-feira,0,0,0,0,1
9,manha,false,1,4,4,3,1,0,0,terca-feira,15,0,0,0,1
42,madrugada,false,1,1,1,1,0,0,0,terca-feira,25,0,0,0,1
103,madrugada,false,1,3,3,3,0,0,13.763995,terca-feira,29,0.16363,0,0,1
10,noite,false,1,13,13,0,13,0,0,segunda-feira,0,0,0,0,1
15,noite,false,1,2,2,2,0,0,0,segunda-feira,39,0,0,0,1
5,noite,false,1,1,1,1,0,0,0,segunda-feira,4,0,0,0,1
10,tarde,false,1,1,1,1,0,0,0,segunda-feira,1,0,0,0,1
78,madrugada,false,1,3,3,2,1,0,0,sabado,12,0,0,0,1
22,noite,false,2,1,1,1,0,0,0,sexta-feira,6,0,0,0,1
22,noite,false,2,2,2,1,1,0,0,sexta-feira,1,0,0,0,1
16,noite,false,1,1,1,1,0,0,4.733311,sexta-feira,2,0.05627,0,0,0
15,tarde,false,1,2,2,0,2,0,0,sexta-feira,0,0,0,0,1
9,manha,false,2,1,1,1,0,0,0,sexta-feira,4,0,0,0,1
17,noite,false,1,1,1,0,1,0,0,quinta-Feira,0,0,0,0,1
35,noite,false,1,1,1,0,1,0,0,quinta-Feira,0,0,0,0,1
13,manha,false,1,1,1,1,0,0,0,quinta-Feira,7,0,0,0,1
320,noite,false,1,13,17,14,2,4,79.229997,quarta-feira,1124,0.943968,1,0,1
8,noite,false,1,4,4,0,4,0,0,quarta-feira,0,0,0,0,1
12,noite,false,1,1,1,1,0,0,0,quarta-feira,5,0,0,0,1
38,tarde,false,2,4,5,5,0,1,0,quarta-feira,403,0,0,0,1
126,tarde,false,1,3,4,4,0,1,0,quarta-feira,394,0,0,0,1
9,tarde,false,1,1,1,0,1,0,0,quarta-feira,0,0,0,0,1
17,tarde,false,1,2,2,1,1,0,0,quarta-feira,1,0,0,0,1
18,madrugada,false,1,1,1,1,0,0,0,quarta-feira,2,0,0,0,1
14,madrugada,false,1,1,1,1,0,0,0,quarta-feira,2,0,0,0,0
6,noite,false,1,1,1,1,0,0,0,terca-feira,36,0,0,0,1
11,noite,false,1,2,3,3,0,1,15.109637,terca-feira,349,0.180231,0,0,1
9,tarde,false,1,1,1,1,0,0,0,terca-feira,8,0,0,0,1
15,noite,false,1,5,5,2,2,0,0,segunda-feira,76,0,1,0,1
64,noite,false,2,1,1,0,1,0,4.635575,sabado,0,0.055353,0,0,1
88,madrugada,false,3,6,6,4,2,0,0,sabado,56,0,0,0,1
13,noite,false,1,2,2,0,2,0,0,sexta-feira,0,0,0,0,1
11,noite,false,1,1,1,1,0,0,0,sexta-feira,11,0,0,0,1
8,madrugada,false,1,4,4,3,0,0,0,sexta-feira,19,0,1,0,1
8,madrugada,false,1,10,10,0,10,0,0,sexta-feira,0,0,0,0,1
8,noite,false,1,1,1,1,0,0,0,quinta-Feira,3,0,0,0,1
51,noite,false,1,1,1,0,1,0,0,quinta-Feira,0,0,0,0,1
11,noite,false,1,2,2,1,1,0,0,quinta-Feira,9,0,0,0,1
25,noite,false,1,4,4,2,1,0,0,quinta-Feira,22,0,1,0,1
28,noite,false,1,2,2,2,0,0,0,quarta-feira,3,0,0,0,1
3,noite,false,2,4,4,4,0,0,33.565994,quarta-feira,69,0.400816,0,0,1
47,noite,false,2,2,2,1,1,0,0,quarta-feira,20,0,0,0,1
110,noite,false,1,3,3,3,0,0,0,quarta-feira,141,0,0,0,0
3,noite,false,2,4,4,4,0,0,0,quarta-feira,69,0,0,0,1
3,noite,false,2,4,4,4,0,0,0,quarta-feira,69,0,0,0,1
69,manha,false,1,14,17,14,0,3,0,quarta-feira,270,0,3,0,1
77,noite,false,1,1,1,1,0,0,0,terca-feira,2,0,0,0,0
27,noite,false,1,1,1,1,0,0,0,terca-feira,6,0,0,0,1
32,noite,false,1,1,1,1,0,0,0,terca-feira,2,0,0,0,1
36,noite,false,2,1,1,1,0,0,0,terca-feira,22,0,0,0,1
12,noite,false,1,1,1,1,0,0,0,segunda-feira,11,0,0,0,1
149,noite,false,1,2,2,2,0,0,0,segunda-feira,23,0,0,0,1
11,tarde,false,1,1,1,1,0,0,0,segunda-feira,3,0,0,0,1
30,noite,false,1,3,3,2,1,0,0,sexta-feira,18,0,0,0,1
10,noite,false,1,1,1,0,1,0,0,sexta-feira,0,0,0,0,1
6,noite,false,1,1,1,0,1,0,0,sexta-feira,0,0,0,0,1
34,noite,false,1,4,6,5,1,2,0,sexta-feira,348,0,0,0,1
28,noite,false,1,4,6,5,1,2,0,sexta-feira,331,0,0,0,0
121,noite,false,2,3,3,3,0,0,0,sexta-feira,50,0,0,0,1
16,tarde,false,1,1,1,0,1,0,0,quinta-Feira,0,0,0,0,1
34,madrugada,false,1,6,8,7,1,2,36.966085,quinta-Feira,45,0.442413,0,0,1
102,noite,false,1,3,3,3,0,0,0,quarta-feira,82,0,0,0,1
25,tarde,false,1,4,4,1,1,0,19.362553,quarta-feira,2,0.231733,1,0,1
17,noite,false,1,3,3,1,0,0,0,terca-feira,2,0,1,0,0
58,noite,false,1,2,2,2,0,0,8.946853,terca-feira,69,0.107077,0,0,1
41,noite,false,2,16,16,3,13,0,0,terca-feira,44,0,0,0,1
25,madrugada,false,1,1,1,1,0,0,0,terca-feira,1,0,0,0,1
27,noite,false,1,1,1,1,0,0,0,segunda-feira,4,0,0,0,1
9,noite,false,1,1,1,1,0,0,0,segunda-feira,116,0,0,0,1
56,noite,false,1,2,2,2,0,0,0,segunda-feira,135,0,0,0,1
20,madrugada,false,1,1,1,1,0,0,0,sabado,19,0,0,0,1
26,noite,false,1,2,3,1,0,1,0,sexta-feira,5,0,1,0,1
69,noite,false,4,4,4,0,0,0,23.488547,sexta-feira,0,0.281254,1,0,1
11,tarde,false,1,2,2,2,0,0,0,sexta-feira,101,0,0,0,1
9,madrugada,false,1,2,2,1,1,0,0,sexta-feira,3,0,0,0,1
11,noite,false,1,2,2,0,2,0,0,quinta-Feira,0,0,0,0,1
58,noite,false,1,2,2,2,0,0,0,quinta-Feira,169,0,0,0,1
40,noite,false,1,1,1,1,0,0,0,quinta-Feira,1,0,0,0,1
12,noite,false,1,1,1,1,0,0,0,quinta-Feira,4,0,0,0,1
14,noite,false,1,1,1,1,0,0,0,quinta-Feira,66,0,0,0,1
26,noite,false,1,2,2,2,0,0,0,quarta-feira,10,0,0,0,1
14,noite,false,1,1,1,1,0,0,0,quarta-feira,220,0,0,0,1
15,noite,false,1,1,1,1,0,0,0,quarta-feira,4,0,0,0,0
62,manha,false,1,11,11,6,5,0,50.316622,quarta-feira,53,0.602506,0,0,1
23,noite,false,1,3,3,2,1,0,0,terca-feira,8,0,0,0,0
14,madrugada,false,1,4,4,1,3,0,0,terca-feira,12,0,0,0,1
32,noite,false,1,2,2,1,0,0,0,sexta-feira,2,0,1,0,1
29,noite,false,1,1,1,1,0,0,0,sexta-feira,8,0,0,0,1
27,noite,false,1,2,2,2,0,0,0,sexta-feira,2,0,0,0,1
13,noite,false,1,3,3,1,2,0,0,sexta-feira,3,0,0,0,1
16,tarde,false,1,3,3,0,3,0,0,sexta-feira,0,0,0,0,1
185,madrugada,false,1,9,9,4,5,0,0,sexta-feira,93,0,0,0,1
131,noite,false,1,8,10,7,1,2,47.307629,quinta-Feira,94,0.567214,2,0,1
18,madrugada,false,1,1,1,0,1,0,0,quinta-Feira,0,0,0,0,1
14,noite,false,1,1,1,1,0,0,5.059284,quarta-feira,28,0.060627,0,0,1
34,madrugada,false,1,7,7,6,1,0,0,quarta-feira,96,0,0,0,1
113,noite,false,5,12,12,11,1,0,0,terca-feira,133,0,0,0,1
23,madrugada,false,1,1,1,1,0,0,4.78953,terca-feira,6,0.057752,0,0,1
28,noite,false,1,12,13,0,13,0,57.98304,segunda-feira,0,0.699159,0,1,1
19,noite,false,1,2,2,1,1,0,8.995837,segunda-feira,3,0.108472,0,0,1
32,noite,false,5,3,6,1,0,2,14.716593,sabado,97,0.177453,1,1,1
27,noite,false,1,1,1,1,0,0,0,sexta-feira,16,0,0,0,1
50,noite,false,1,1,2,2,0,1,0,sexta-feira,24,0,0,0,1
39,madrugada,false,1,2,2,0,2,0,0,sexta-feira,0,0,0,0,1
12,noite,false,7,3,3,3,0,0,0,quinta-Feira,53,0,0,0,0
12,tarde,false,2,13,21,11,7,8,86.270895,quinta-Feira,2316,1.040254,2,0,1
12,noite,false,1,1,1,1,0,0,0,quarta-feira,34,0,0,0,1
4,noite,false,4,5,5,4,1,0,13.294506,quarta-feira,110,0.160309,0,0,1
10,manha,false,1,1,1,1,0,0,0,quarta-feira,15,0,0,0,1
4,noite,false,2,1,1,1,0,0,4.252224,terca-feira,20,0.051275,0,0,1
3,noite,false,2,1,1,0,1,0,4.686639,terca-feira,0,0.056513,0,0,1
28,noite,false,1,1,1,1,0,0,0,terca-feira,17,0,0,0,1
30,tarde,false,1,1,1,0,1,0,0,terca-feira,0,0,0,0,1
30,noite,false,1,1,1,1,0,0,0,segunda-feira,14,0,0,0,1
51,noite,false,2,4,4,2,2,0,0,segunda-feira,5,0,0,0,1
14,noite,false,1,1,1,0,1,0,0,segunda-feira,0,0,0,0,1
140,noite,false,2,5,6,5,1,1,0,segunda-feira,193,0,0,0,1
22,madrugada,false,1,1,1,0,1,0,4.53743,segunda-feira,0,0.054774,0,0,1
45,noite,false,1,3,3,2,1,0,0,sexta-feira,61,0,0,0,1
40,noite,false,7,13,14,7,7,1,87.743451,quarta-feira,26,1.059196,0,0,1
50,madrugada,false,1,3,3,3,0,0,0,quarta-feira,52,0,0,0,1
24,noite,false,6,1,1,0,1,0,0,terca-feira,0,0,0,0,1
11,madrugada,false,1,1,1,1,0,0,0,terca-feira,4,0,0,0,1
6,noite,false,3,1,1,1,0,0,0,segunda-feira,51,0,0,0,1
59,noite,false,2,7,8,5,2,1,36.860022,segunda-feira,193,0.445233,1,0,1
37,noite,false,1,3,3,2,1,0,13.523361,segunda-feira,157,0.163349,0,0,1
13,noite,false,1,1,1,0,0,0,0,segunda-feira,0,0,1,0,1
2,madrugada,false,6,1,1,0,0,0,0,segunda-feira,0,0,0,0,0
15,noite,false,2,1,1,1,0,0,0,quinta-Feira,55,0,0,0,1
21,noite,false,3,1,1,1,0,0,0,quarta-feira,32,0,0,0,1
89,tarde,false,2,3,3,3,0,0,0,quarta-feira,34,0,0,0,1
12,tarde,false,1,2,2,1,1,0,0,quarta-feira,2,0,0,0,1
38,madrugada,false,1,1,1,1,0,0,0,quarta-feira,3,0,0,0,1
28,noite,false,1,1,1,1,0,0,0,terca-feira,249,0,0,0,1
14,noite,false,1,1,1,1,0,0,0,terca-feira,61,0,0,0,1
15,tarde,false,1,1,1,1,0,0,0,terca-feira,12,0,0,0,1
12,tarde,false,2,2,2,1,1,0,0,terca-feira,2,0,0,0,1
126,tarde,false,3,2,3,3,0,1,9.512905,terca-feira,463,0.114911,0,0,0
9,tarde,false,4,1,10,0,2,9,20.119572,terca-feira,0,0.244928,7,0,1
7,tarde,false,1,1,1,0,0,0,0,terca-feira,0,0,1,0,1
34,madrugada,false,4,2,2,2,0,0,0,terca-feira,43,0,0,0,1
38,madrugada,false,3,1,10,0,2,9,0,terca-feira,0,0,7,0,1
7,noite,false,1,1,1,1,0,0,0,segunda-feira,132,0,0,0,1
6,noite,false,1,1,1,1,0,0,0,segunda-feira,19,0,0,0,1
34,noite,false,1,1,1,1,0,0,0,quarta-feira,82,0,0,0,1
10,madrugada,false,1,1,1,1,0,0,0,terca-feira,91,0,0,0,1
5,madrugada,false,1,1,1,1,0,0,0,sabado,23,0,0,0,1
14,noite,false,1,2,2,1,1,0,0,sexta-feira,19,0,0,0,1
16,noite,false,1,1,1,1,0,0,0,sexta-feira,39,0,0,0,1
15,noite,false,1,1,1,0,1,0,0,sexta-feira,0,0,0,0,1
9,noite,false,1,3,3,0,3,0,0,sexta-feira,0,0,0,0,1
12,noite,false,1,1,1,0,1,0,0,sexta-feira,0,0,0,0,1
37,tarde,false,1,2,2,0,2,0,0,sexta-feira,0,0,0,0,1
80,noite,false,1,5,6,4,2,1,27.144382,quinta-Feira,74,0.331172,0,0,1
19,noite,false,1,1,1,1,0,0,0,quarta-feira,34,0,0,0,1
25,noite,false,1,2,2,0,2,0,9.122884,quarta-feira,0,0.111303,0,0,1
31,noite,false,1,1,1,0,1,0,0,quarta-feira,0,0,0,0,1
428,noite,false,3,2,3,3,0,1,0,quarta-feira,463,0,0,0,0
40,noite,false,1,5,5,6,0,0,0,quarta-feira,15,0,0,0,1
57,madrugada,false,2,1,1,1,0,0,0,quarta-feira,21,0,0,0,1
20,madrugada,false,1,3,3,0,3,0,0,quarta-feira,0,0,0,0,1
37,noite,false,1,6,8,3,5,2,0,terca-feira,70,0,0,0,1
5,noite,false,3,2,5,0,1,3,4.788636,terca-feira,0,0.058589,3,0,1
