@relation 'appium-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R4,7,17,18,23,27,28,29,30,35,36,37,38,42,48,52,53'

@attribute forward_links {false,true}
@attribute num_commits numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute at_mentions_comments numeric
@attribute sloc numeric
@attribute test_lines_per_kloc numeric
@attribute test_cases_per_kloc numeric
@attribute asserts_per_kloc numeric
@attribute ci {travis,unknown}
@attribute requester {lucyking,imurchie,SrinivasanTarget,scottdixon,vikramvi,jlipps,guysmoilov,ahansen1,rompic,anandsadu,Jonahss,moizjv,MiteshShah,pra85,rahuljawale,aluedeke,akhillb,wuhao5,sankha93,amake,rseek,christian-bromann,some-say,dshafer,gempesaw,redshirtrob,lukeis,Footpad,michalsarna,srautiai,nicolasavenza,michaelpreston,ericwengelking,sebv,yaphatak,sofaking,arunnat,theyelllowdart,mjdetullio,bayandin,fernyb,exstan,d0lfin,icecrystal23,WKPlus,romainlouvet,xudafeng,whoward,lihuazhang,penguinho,Annnd,siriwit,paymand,hyeung-trulia,0x1mason,bootstraponline,teragoon,tarunsujit,sangeethasriniv,SBoudrias,aleks2a,qianyiliushang,robfromca,slk9,jpkrause,danail-branekov,panozzaj,macmishra,apankov1,ktronic80,jdeff,rgonalo,emakiej,DylanLacey,KazuCocoa,lbielski,arikon,shzero5,austenke,axemclion,bardh,varzan,paramadeep,edgy360,erlendfh,jamescaldwell,jsgithub1,dandoveralba,Erolstt,tonetheman,Mikrovolnovka,rickihastings,boxiong,thebeekeeper,fbai,curtissiemens,marley71,testerhome,sah,jfk-urbandaddy,prolificcoder,tokunbo,callmewa,astayleraz,pkastner,deadmoto,himukin,midopa,shyamvala,casschin,snevesbarros,NozomiIto,joe-harter,matthewdunn,vgrigoruk,landryraccoon,lxuan,mobiware,Buritica,guoyongzhen,egoldblum,stephensjlee,Javier84,deivanai,danubiusdan,pavelsmolensky,bigfei,linguinee,q-a,lbunschoten,davebassan,jasonchutko,yujie1985,thu2004,patotskiy,c0nscience,zijie0,ecomrobotics,Markm21,gong023,rectalogic,CharlesHarley,rockbot,vkmtse,elgalu,grz0,filmaj,Nefry,haveahennessy,Astro03,rossrowe,seveniruby,misttar,feelobot,twilly86,drpy,peterschwarz,monkeytest15,samaitra,approxinfinity,ritika-mish,mgmanikandan87,tylersnavely-wf,LouisStAmour,swapna-chennadi,PavithraNavaneeth,xuru,frankbp,sourishkrout,yohannesalazar,Bogger,angerborn,enricostano,tborys,TadeasKriz,kinghenry3,chrisgw,bernii,mansibarodia,elysakohrs,alimoeeny,alvillaflor,HimanshuJ,AmitKumar5,michellai,rmcloughlin,tanob,mmerrell,herzbube,rorp,mbanks411,houlianpi,umaar,maudineormsby,OniOni,Shiin,dawogfather,pradeepbishnoi,omireault,Rorosha,gaige,santiycr,satchit,jmathes,admc,bernie-mesos,brainsik}
@attribute prev_pullreqs numeric
@attribute requester_succ_rate numeric
@attribute main_team_member {false,true}
@attribute prior_interaction_pr_events numeric
@attribute first_response numeric
@attribute status {0,1}

@data
false,2,9.001059,1.301893,2,1149,441.253264,49.608355,123.585727,travis,christian-bromann,0,0,false,0,2,1
false,1,5.083559,0.190807,0,15691,700.274042,39.449366,103.116436,unknown,moizjv,61,0.868852,true,26,-1,0
false,1,9.271743,1.341071,0,1145,437.554585,48.908297,122.270742,travis,jlipps,407,0.985258,true,24,887,1
false,1,4.666756,0.175163,0,15691,700.274042,39.449366,103.116436,unknown,lukeis,5,0.6,false,0,-1,0
false,7,4.605921,0.172878,16,15707,699.560705,39.409181,103.011396,unknown,imurchie,152,0.881579,true,34,85,1
false,2,9.717108,0.366097,2,15707,699.560705,39.409181,103.011396,unknown,Footpad,0,0,false,0,1565,0
false,1,4.355928,0.630041,0,1145,437.554585,48.908297,122.270742,travis,scottdixon,14,0.785714,true,19,23,1
false,2,20.185358,0.760495,4,15707,699.560705,39.409181,103.011396,unknown,moizjv,60,0.883333,true,25,875,0
false,1,4.524867,0.654472,0,1145,437.554585,48.908297,122.270742,travis,scottdixon,13,0.769231,true,18,83,1
false,1,4.50937,0.647887,0,1148,436.41115,48.780488,121.95122,travis,scottdixon,12,0.75,true,16,171,1
false,1,4.636182,0.174671,0,15707,699.560705,39.409181,103.011396,unknown,scottdixon,11,0.818182,true,15,2606,0
false,1,4.335988,0.163361,1,15707,699.560705,39.409181,103.011396,unknown,ahansen1,0,0,false,0,4424,0
false,1,8.966808,1.288325,0,1148,436.41115,48.780488,121.95122,travis,imurchie,151,0.880795,true,30,-1,1
false,5,38.871886,1.464555,0,15695,700.095572,39.439312,103.090156,unknown,michalsarna,2,0,false,4,9129,0
false,1,23.614385,3.392826,0,1146,438.917976,48.86562,122.164049,travis,imurchie,150,0.88,true,27,-1,1
false,2,26.286477,1.007441,0,15530,701.159047,39.665164,103.927882,unknown,moizjv,59,0.881356,true,31,1,1
false,1,13.515087,0.509201,0,15695,700.095572,39.439312,103.090156,unknown,moizjv,58,0.87931,true,30,0,1
false,1,12.77139,0.48119,0,15695,700.095572,39.439312,103.090156,unknown,moizjv,57,0.877193,true,27,1,1
false,1,12.946193,0.487766,3,15695,700.095572,39.439312,103.090156,unknown,scottdixon,10,0.8,true,10,0,1
false,1,9.015103,0.339657,1,15695,700.095572,39.439312,103.090156,unknown,scottdixon,9,0.777778,true,9,0,1
false,1,4.524511,0.650062,0,1143,440.069991,48.993876,122.484689,travis,imurchie,149,0.879195,true,20,-1,1
false,5,29.318568,1.104618,0,15695,700.095572,39.439312,103.090156,unknown,michalsarna,1,0,false,2,3337,0
false,1,9.087761,0.342395,0,15695,700.095572,39.439312,103.090156,unknown,scottdixon,8,0.75,true,8,1,1
false,1,4.656795,0.175452,0,15695,700.095572,39.439312,103.090156,unknown,scottdixon,7,0.714286,true,7,15,1
false,1,4.394757,0.165577,2,15695,699.713284,39.439312,103.090156,unknown,srautiai,0,0,false,0,112,1
false,1,8.53913,0.32172,0,15695,699.713284,39.439312,103.090156,unknown,scottdixon,6,0.666667,true,6,4,1
false,1,4.695568,0.17691,0,15695,699.713284,39.439312,103.090156,unknown,nicolasavenza,0,0,false,0,-1,0
false,1,36.98822,1.393567,1,15695,699.713284,39.439312,103.090156,unknown,scottdixon,5,0.6,true,5,166,1
false,1,4.236834,0.159627,0,15695,699.713284,39.439312,103.090156,unknown,scottdixon,4,0.5,true,4,6,1
false,1,4.420266,0.166538,0,15695,699.713284,39.439312,103.090156,unknown,scottdixon,3,0.666667,true,3,1,0
false,4,24.112733,0.908471,1,15693,698.910342,39.444338,103.103294,unknown,michalsarna,0,0,false,0,3525,0
false,1,4.915955,0.185214,0,15693,698.910342,39.444338,103.103294,unknown,moizjv,56,875,true,22,884,1
false,1,19.426278,0.731904,0,15693,698.910342,39.444338,103.103294,unknown,scottdixon,2,1,false,2,916,0
false,1,4.898735,0.184565,0,15680,699.489796,39.477041,103.188776,unknown,moizjv,55,0.872727,true,19,4,1
false,1,13.957696,1.995061,0,1142,440.455342,49.036778,122.591944,travis,imurchie,148,0.878378,true,5,-1,1
false,1,13.248513,0.499152,0,15680,699.489796,39.477041,103.188776,unknown,moizjv,54,0.87037,true,17,-1,1
false,1,4.712997,0.177567,2,15680,699.489796,39.477041,103.188776,unknown,michaelpreston,1,1,false,1,456,0
false,1,4.614909,0.173872,0,15680,699.489796,39.477041,103.188776,unknown,moizjv,53,0.867925,true,16,-1,1
false,1,4.70009,0.177081,0,15680,699.489796,39.477041,103.188776,unknown,moizjv,52,0.865385,true,15,-1,1
false,1,4.75663,0.680005,0,1142,440.455342,49.036778,122.591944,travis,scottdixon,1,1,false,1,17105,1
false,1,4.725529,0.17804,6,15678,699.579028,39.482077,103.201939,unknown,ericwengelking,1,0,false,2,1,1
false,72,633.985473,23.886099,0,15678,699.579028,39.482077,103.201939,unknown,ericwengelking,0,0,false,0,-1,0
false,1,4.460227,0.637637,1,1141,440.841367,49.079755,122.699387,travis,sebv,160,0.8625,true,9,0,1
false,92,524.825939,19.773394,4,15678,699.579028,39.482077,103.201939,unknown,yaphatak,3,0.333333,false,0,24564,0
false,3,9.095514,1.307138,0,1131,444.739169,49.513705,123.784262,travis,sebv,159,0.861635,true,8,122,1
false,1,4.847785,0.182646,0,15678,699.579028,39.482077,103.201939,unknown,scottdixon,0,0,false,0,-1,1
false,1,9.554267,0.359968,2,15678,699.387677,39.418293,103.138155,unknown,michaelpreston,0,0,false,0,496,1
false,1,18.782924,0.72082,0,15512,700.683342,39.711191,104.048479,unknown,imurchie,147,0.877551,true,14,-1,1
false,1,4.593194,0.660098,1,1127,446.317657,49.689441,124.223602,travis,sebv,158,0.860759,true,5,54,1
false,1,4.456084,0.16789,0,15678,699.387677,39.418293,103.138155,unknown,sofaking,1,0,false,0,-1,0
false,1,4.675209,0.179417,3,15510,700.773694,39.716312,104.061896,unknown,amake,4,0.75,false,0,2461,1
false,1,4.977986,0.187553,2,15660,700.191571,39.463602,103.256705,unknown,arunnat,0,0,false,0,20,1
false,1,13.521959,0.509461,0,15660,700.191571,39.463602,103.256705,unknown,moizjv,51,0.862745,true,16,-1,1
false,1,8.674161,0.326812,0,15660,700.191571,39.463602,103.256705,unknown,moizjv,50,0.86,true,13,-1,1
false,78,461.470526,17.386592,2,15660,700.191571,39.463602,103.256705,unknown,theyelllowdart,0,0,false,0,4,0
false,1,33.961413,1.279605,0,15629,701.580395,39.541877,103.461514,unknown,moizjv,49,0.857143,true,19,-1,1
false,1,9.292609,0.350135,1,15648,699.833845,39.493865,103.33589,unknown,mjdetullio,1,1,true,1,-1,1
false,1,4.777331,0.180004,1,15648,699.833845,39.493865,103.33589,unknown,mjdetullio,0,0,false,0,-1,1
false,1,4.609782,0.173691,0,15648,699.833845,39.493865,103.33589,unknown,imurchie,146,0.876712,true,21,-1,1
false,1,4.657558,0.175491,0,15623,700.953722,39.557063,103.501248,unknown,imurchie,145,0.875862,true,22,-1,1
false,1,4.758761,0.179301,2,15625,701.76,39552,103488,unknown,bayandin,6,0.5,false,3,-1,1
false,4,34.357787,1.294562,0,15652,699.654996,39.483772,103.309481,unknown,jlipps,406,0.985222,true,64,16882,1
false,1,13.465198,0.516781,0,15502,700.232228,39.736808,104.115598,unknown,Jonahss,71,0.915493,true,6,4,1
true,1,4.856016,0.182969,3,15624,700.908858,39.554531,103.494624,unknown,bayandin,5,0.6,false,1,619,0
false,57,324.521418,12.227608,2,15624,700.908858,39.554531,103.494624,unknown,fernyb,0,0,false,0,1070,0
false,1,4.89806,0.184554,1,15623,700.953722,39.557063,103.501248,unknown,Jonahss,70,0.914286,true,9,1,1
false,1,8.767797,0.330361,0,15623,700.953722,39.557063,103.501248,unknown,moizjv,48,875,true,26,-1,0
false,2,9.079556,0.342108,0,15623,700.953722,39.557063,103.501248,unknown,moizjv,47,0.893617,true,25,-1,0
false,1,8.490959,0.319929,0,15623,700.953722,39.557063,103.501248,unknown,moizjv,46,0.913043,true,24,-1,0
false,2,17.203017,0.648188,0,15623,700.953722,39.557063,103.501248,unknown,moizjv,45,0.933333,true,22,5,0
false,47,284.165112,10.706989,0,15623,700.953722,39.557063,103.501248,unknown,exstan,0,0,false,0,53411,0
false,1,13.330294,0.502272,0,15623,700.953722,39.557063,103.501248,unknown,moizjv,44,0.954545,true,21,-1,0
false,4,14.071937,0.530217,0,15623,700.953722,39.557063,103.501248,unknown,d0lfin,1,1,false,0,316,0
false,1,9.425324,0.361736,2,15501,700.277401,39.739372,104.122315,unknown,sebv,157,0.866242,true,3,2,0
false,1,9.739581,0.366981,3,15627,700.774301,39.546938,103.474755,unknown,sebv,156,0.871795,true,2,0,0
false,1,4.976004,0.187777,1,15627,700.774301,39.546938,103.474755,unknown,moizjv,43,0.976744,true,20,45,0
false,1,4.432728,0.637053,0,1122,448.306595,49.910873,124.777184,travis,imurchie,144,875,true,30,-1,1
false,1,4.586395,0.173074,0,15626,700.819148,39.549469,103.481377,unknown,icecrystal23,0,0,false,0,-1,0
false,1,4.468388,0.168621,1,15625,700864,39552,103488,unknown,WKPlus,0,0,false,0,-1,0
false,2,37.548953,1.41697,0,15622,700.998592,39.559595,103.507874,unknown,imurchie,143,0.881119,true,30,20,0
false,1,4.429172,0.167142,4,15622,700.998592,39.559595,103.507874,unknown,jlipps,405,0.987654,true,105,16,0
false,1,4.394656,0.16584,1,15622,700.998592,39.559595,103.507874,unknown,romainlouvet,0,0,false,0,412,0
false,7,50.566231,1.9082,0,15622,700.998592,39.559595,103.507874,unknown,xudafeng,0,0,false,0,-1,0
false,1,4.684523,0.176778,3,15622,700.998592,39.559595,103.507874,unknown,bayandin,4,0.75,false,1,72,0
false,3,98.759118,14.292104,0,1046,364.244742,42.06501,106.118547,travis,imurchie,142,0.880282,true,32,5,1
false,1,4.544391,0.657547,0,1027,346.640701,40.895813,98.344693,travis,imurchie,141,0.879433,true,31,297,1
false,1,9.377425,0.354508,0,15618,701.178128,39.569727,103.534383,unknown,imurchie,140,0.885714,true,30,-1,0
false,1,13.608883,0.514474,0,15611,701.17225,39.523413,103.452694,unknown,imurchie,139,0.892086,true,29,-1,0
false,2,32.459122,1.227135,0,15611,700.659791,39.459356,103.388636,unknown,Jonahss,69,0.927536,true,15,793,0
false,1,9.149698,1.37967,0,975,297.435897,42.051282,93.333333,unknown,imurchie,138,0.891304,true,26,-1,1
false,1,9.545917,0.360889,4,15611,700.659791,39.459356,103.388636,unknown,whoward,1,0,false,1,108,0
false,2,18.720869,2.863032,0,824,338.592233,48.543689,109.223301,unknown,sebv,155,0.870968,true,1,682,1
false,2,28.976247,4.462496,0,819,34.188034,3.663004,9.76801,unknown,imurchie,137,0.890511,true,25,2,1
false,1,4.796066,0.181319,0,15609,700.749568,39.464412,103.401884,unknown,imurchie,136,0.897059,true,24,-1,0
false,1,4.976921,0.188156,1,15609,700.749568,39.464412,103.401884,unknown,whoward,0,0,false,0,2,0
false,1,4.610465,0.174618,3,15609,700.749568,39.464412,103.401884,unknown,yaphatak,2,0.5,true,3,1,0
false,1,4.461126,0.171074,3,15607,696.546421,39.469469,103.415134,unknown,lihuazhang,1,1,false,1,2391,0
false,1,4.983706,0.191114,1,15607,696.546421,39.469469,103.415134,unknown,yaphatak,1,0,true,2,-1,1
false,2,14.61772,0.560677,0,15710,691.979631,39.210694,102.73711,unknown,jlipps,404,0.987624,true,92,10,1
false,4,9.975787,0.382631,4,15710,691.979631,39.210694,102.73711,unknown,yaphatak,0,0,true,0,2,0
false,1,9.462828,0.363603,0,15698,692.062683,39.240668,102.879348,unknown,moizjv,42,0.97619,true,19,465,1
false,1,22.84194,0.877688,2,15735,690.435335,39.148395,102.637432,unknown,jlipps,403,0.987593,true,88,0,1
false,2,18.481681,0.710141,1,15736,690.200813,39.145907,102.63091,unknown,Jonahss,68,0.926471,true,14,3802,1
false,1,53.464939,2.054316,0,15736,690.200813,39.145907,102.63091,unknown,moizjv,41,0.97561,true,16,-1,1
false,1,4.693533,0.180346,0,15541,698.668039,39.637089,103.918667,unknown,moizjv,40,975,true,15,-1,1
false,3,19.433128,0.746705,0,15541,698.668039,39.637089,103.918667,unknown,Jonahss,67,0.925373,true,13,0,1
false,1,19.242543,0.739415,0,15522,700.425203,40.780827,104.883391,unknown,imurchie,135,0.896296,true,24,-1,1
false,1,4.549864,0.174895,0,15497,701.684197,40.846615,105.052591,unknown,moizjv,39,0.974359,true,14,-1,1
false,9,170.705942,6.561871,0,15497,701.684197,40.846615,105.052591,unknown,Jonahss,66,0.924242,true,12,36,1
false,1,4.848219,0.186364,0,15515,700.870126,40.799227,104.930712,unknown,moizjv,38,0.973684,true,13,-1,1
false,1,4.746554,0.182456,0,15515,700.870126,40.799227,104.930712,unknown,moizjv,37,0.972973,true,12,-1,1
false,2,9.293188,0.357233,0,15504,701.367389,40.828173,105.00516,unknown,imurchie,134,0.895522,true,22,-1,1
false,1,5.00153,0.19226,3,15499,701.593651,40.841345,105.039035,unknown,penguinho,55,0.981818,true,6,-1,1
false,1,4.731155,0.181866,1,15492,701.910664,40.859799,105.086496,unknown,jlipps,402,0.987562,true,81,77,1
false,3,35.729276,1.373343,6,15480,700.129199,40.762274,104.780362,unknown,moizjv,36,0.972222,true,11,965,1
false,1,9.013576,0.346459,0,15473,700.445938,40.780715,104.827764,unknown,jlipps,401,0.987531,true,76,-1,1
false,3,27.712284,1.065189,1,15471,700.536488,40.785987,104.841316,unknown,imurchie,133,0.894737,true,20,1045,1
false,1,4.896783,0.188219,0,15469,700.627061,40.79126,104.854871,unknown,moizjv,35,0.971429,true,10,-1,1
false,9,74.242217,2.853666,1,15452,701.397877,40.836138,104.97023,unknown,Jonahss,65,0.923077,true,11,1059,1
false,1,4.564163,0.175434,0,15452,701.397877,40.836138,104.97023,unknown,moizjv,34,0.970588,true,9,611,1
false,1,4.533676,0.174262,0,15452,701.397877,40.836138,104.97023,unknown,moizjv,33,0.969697,true,8,-1,1
false,2,0,0,0,15452,701.397877,40.836138,104.97023,unknown,moizjv,32,0.96875,false,7,2,1
false,1,4.571554,0.175707,0,15447,701.624911,40.849356,105.004208,unknown,Annnd,0,0,false,0,-1,1
false,1,4.687355,0.180472,0,15440,696.243523,40.544041,103.88601,unknown,imurchie,132,0.893939,true,19,-1,1
false,1,9.805747,0.377541,0,15440,696.243523,40.544041,103.88601,unknown,moizjv,31,0.967742,false,6,-1,1
false,2,24.971216,0.963294,0,15440,696.243523,40.544041,103.88601,unknown,moizjv,30,0.966667,false,4,-1,1
false,1,4.664927,0.179959,0,15438,696.333722,40.549294,103.899469,unknown,imurchie,131,0.89313,true,17,-1,1
false,2,46.656494,1.799874,0,15438,696.333722,40.549294,103.899469,unknown,moizjv,29,0.965517,false,3,8,1
false,1,4.630205,0.17862,0,15438,696.333722,40.549294,103.899469,unknown,imurchie,130,0.892308,true,16,-1,1
false,3,4.764226,0.183791,4,15438,696.333722,40.549294,103.899469,unknown,siriwit,0,0,false,0,0,1
false,1,4.648926,0.179343,11,15438,696.333722,40.549294,103.899469,unknown,moizjv,28,0.964286,false,2,0,1
false,1,38.335042,1.483388,0,15436,695.063488,40.554548,103.848147,unknown,imurchie,129,0.891473,true,15,-1,1
false,1,4.651954,0.180009,0,15436,695.063488,40.554548,103.848147,unknown,paymand,74,0.783784,true,12,-1,1
false,2,9.825443,0.380199,0,15436,695.063488,40.554548,103.848147,unknown,penguinho,54,0.981481,true,3,0,1
false,1,4.746782,0.183678,0,15436,695.063488,40.554548,103.848147,unknown,penguinho,53,0.981132,false,0,0,1
false,3,13.489024,0.521963,6,15436,695.063488,40.554548,103.848147,unknown,hyeung-trulia,0,0,false,0,0,0
false,1,18.665489,0.722279,1,15392,697.050416,40.670478,104.14501,unknown,0x1mason,47,0.723404,true,51,-1,1
false,1,4.93241,0.190864,0,15392,697.050416,40.670478,104.14501,unknown,bootstraponline,263,0.95057,true,3,1,1
false,1,9.667822,0.374102,0,15392,696.855509,40.670478,104.14501,unknown,imurchie,128,0.890625,true,14,-1,1
false,1,4.504823,0.174003,0,15333,700.841323,41.08785,104.741407,unknown,0x1mason,46,0.717391,true,48,-1,1
false,1,4.97233,0.192065,0,15333,700.841323,41.08785,104.741407,unknown,0x1mason,45,0.711111,true,47,-1,1
false,1,9.003179,0.347764,1,15333,700.841323,41.08785,104.741407,unknown,moizjv,27,0.962963,false,1,0,1
false,2,23.550778,0.909691,1,15333,700.841323,41.08785,104.741407,unknown,jlipps,400,0.9875,true,58,97,1
false,2,8.268889,0.319398,1,15326,701.161425,41.106616,104.789247,unknown,paymand,73,0.780822,true,12,282,1
false,2,9.096772,0.351376,4,15326,701.161425,41.106616,104.789247,unknown,redshirtrob,0,0,false,0,0,1
false,2,9.16454,0.353993,0,15326,701.161425,41.106616,104.789247,unknown,imurchie,127,0.889764,true,15,237,1
false,1,4.388675,0.169519,0,15326,701.161425,41.106616,104.789247,unknown,jlipps,399,0.987469,true,56,1262,1
false,1,4.547342,0.175648,0,15326,701.161425,41.106616,104.789247,unknown,moizjv,26,0.961538,false,0,0,1
false,3,22.327056,0.862421,0,15322,700.887613,41.117348,104.751338,unknown,jlipps,398,0.987437,true,51,-1,1
false,2,18.747801,0.724161,0,15304,701.711971,41.165708,104.874543,unknown,jlipps,397,0.987406,true,49,3,1
false,1,4.586384,0.177156,1,15304,701.711971,41.165708,104.874543,unknown,imurchie,126,0.888889,true,16,8,1
false,2,17.965456,0.693942,1,15304,701.711971,41.165708,104.874543,unknown,imurchie,125,888,true,18,1689,1
false,2,36.981855,1.428478,0,15304,701.711971,41.165708,104.874543,unknown,Jonahss,64,0.921875,true,9,3968,1
false,1,4.391267,0.169619,0,15304,701.711971,41.165708,104.874543,unknown,Jonahss,63,0.920635,true,7,-1,1
false,1,4.170293,0.160479,0,15576,689.393939,40.446841,103.043143,unknown,Jonahss,62,0.919355,true,6,-1,1
false,1,4.687878,0.180718,4,15563,688.170661,40.416372,103.000707,unknown,teragoon,1,1,false,0,0,0
false,25,306.209241,11.804384,1,15563,688.170661,40.416372,103.000707,unknown,Jonahss,61,0.918033,true,5,98,1
false,18,175.736399,6.774649,0,15563,688.170661,40.416372,103.000707,unknown,Jonahss,60,0.933333,true,3,-1,0
false,3,29.477816,1.136455,3,15547,687.463819,40.329324,102.785103,unknown,0x1mason,44,0.704545,true,50,5,1
false,4,14.65733,0.565081,4,15538,687.862016,40.352684,102.844639,unknown,tarunsujit,2,0.5,true,3,0,1
true,1,9.986038,0.384989,2,15538,687.862016,40.352684,102.844639,unknown,0x1mason,43,0.72093,true,49,104,0
false,1,4.798965,0.185013,0,15538,687.862016,40.352684,102.844639,unknown,amake,3,0.666667,false,0,0,1
false,5,43.236642,1.666892,1,15538,687.862016,40.352684,102.844639,unknown,tarunsujit,1,1,true,1,0,0
false,1,9.356279,0.360711,0,15538,687.862016,40.352684,102.844639,unknown,imurchie,124,0.887097,true,18,-1,1
false,1,4.740302,0.182752,0,15538,687.862016,40.352684,102.844639,unknown,imurchie,123,0.886179,true,17,-1,1
true,1,4.427153,0.170679,2,15538,687.862016,40.352684,102.844639,unknown,sangeethasriniv,2,0.5,false,0,0,0
false,1,4.622919,0.178226,0,15538,687.797657,40.352684,102.844639,unknown,jlipps,396,0.987374,true,39,-1,1
false,1,4.658296,0.17959,1,15538,687.797657,40.352684,102.844639,unknown,bayandin,3,0.666667,false,4,0,1
false,1,23.774202,0.91824,0,15515,685.723493,40.154689,102.288108,unknown,imurchie,122,0.885246,true,16,42,1
false,2,18.791754,0.725801,0,15515,685.723493,40.154689,102.288108,unknown,SBoudrias,1,1,true,1,0,1
false,1,9.109169,0.351827,0,15515,685.723493,40.154689,102.288108,unknown,jlipps,395,0.987342,true,30,107,1
false,2,4.780733,0.184648,0,15515,685.723493,40.154689,102.288108,unknown,0x1mason,42,0.714286,true,47,17,1
false,1,4.735233,0.18289,2,15518,685.590927,40.146926,102.268334,unknown,aleks2a,0,0,false,0,0,1
false,1,13.945122,0.539629,5,15514,683.447209,39.963904,102.03687,unknown,paymand,72,0.777778,true,11,5,1
false,1,4.793928,0.185509,0,15511,683.579395,39.971633,102.056605,unknown,jlipps,394,0.98731,true,25,108,1
false,2,9.208945,0.388229,0,15486,679.710706,39.907013,101.898489,unknown,jlipps,393,0.987277,true,26,0,1
false,2,18.722726,0.78931,4,15486,679.646132,39.907013,101.833915,unknown,0x1mason,36,0.722222,true,35,2,1
false,2,18.036591,0.760392,1,15489,679.579056,39.899283,101.878753,unknown,imurchie,119,0.890756,true,17,1470,1
false,1,4.323064,0.182251,0,15486,679.646132,39.907013,101.833915,unknown,paymand,70,0.785714,true,9,34,1
false,1,4.739348,0.199801,0,15486,679.646132,39.907013,101.833915,unknown,imurchie,118,0.889831,true,17,6,1
false,1,27.590813,1.16324,0,15448,679.505438,39.810979,102.149146,unknown,0x1mason,35,0.714286,true,31,-1,1
false,3,27.588458,1.163141,0,15448,679.505438,39.810979,102.149146,unknown,0x1mason,33,0.727273,true,26,-1,0
false,1,4.44784,0.187523,1,15448,679.505438,39.810979,102.149146,unknown,imurchie,117,0.888889,true,16,153,1
false,1,4.297912,0.181202,0,15448,679.505438,39.810979,102.149146,unknown,imurchie,116,0.887931,true,15,126,1
false,2,18.920514,0.797697,3,15448,679.505438,39.810979,102.149146,unknown,paymand,69,0.782609,true,8,159,1
false,1,8.963026,0.380117,1,15363,678.773677,39.705787,101.998308,unknown,bootstraponline,262,0.950382,true,1,-1,1
false,1,8.880088,0.3766,0,15363,678.773677,39.705787,101.998308,unknown,jlipps,392,0.987245,true,23,-1,1
false,1,32.752124,1.389016,0,15356,679.083095,39.723886,102.044803,unknown,0x1mason,32,0.71875,true,23,-1,1
false,1,6.260409,0.26657,0,15334,678.035738,39.715665,101.995565,unknown,qianyiliushang,0,0,false,0,0,0
false,2,9.301982,0.393608,1,15424,671.55083,39.483921,101.205913,unknown,paymand,68,0.779412,true,8,0,1
false,8,147.133881,6.225881,5,15429,671.333204,39.471126,101.173116,unknown,sebv,154,0.87013,true,22,1,1
false,1,4.113151,0.166137,1,15713,659.199389,38.757717,99.344492,travis,paymand,66,0.787879,true,8,0,1
false,8,45.988172,1.857548,7,15713,659.199389,38.757717,99.344492,travis,0x1mason,31,0.709677,true,18,19,1
false,12,86.879967,3.534929,0,15613,661.884327,39.005957,99.852687,travis,0x1mason,30,0.7,true,16,-1,1
false,2,46.295201,1.979652,2,15321,676.130801,39.749364,101.8863,unknown,0x1mason,29,0.724138,true,14,28596,0
false,1,4.717663,0.201734,1,15321,676.130801,39.749364,101.8863,unknown,robfromca,0,0,false,0,0,1
false,1,18.706743,0.799928,1,15321,676.130801,39.749364,101.8863,unknown,0x1mason,28,0.75,true,12,93,0
false,3,13.844365,0.592006,1,15321,676.065531,39.749364,101.8863,unknown,slk9,0,0,false,0,0,0
false,18,97.019365,4.148696,1,15321,676.065531,39.749364,101.8863,unknown,aluedeke,3,0.666667,true,4,0,1
false,8,36.602148,1.478428,2,15716,659.073556,38.750318,99.325528,unknown,0x1mason,27,0.740741,true,16,1,1
false,1,4.15387,0.167782,0,15716,659.073556,38.750318,99.325528,unknown,imurchie,115,0.895652,true,32,-1,0
false,3,12.000409,0.484719,0,15713,659.199389,38.757717,99.344492,unknown,sebv,153,0.875817,true,37,-1,0
false,1,4.667485,0.188528,0,15713,659.199389,38.757717,99.344492,travis,paymand,65,0.8,true,10,503,0
false,3,4.002174,0.161655,0,15713,659.199389,38.757717,99.344492,travis,sebv,148,0.898649,true,28,-1,0
