@relation 'diaspora-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R4,28,34,36,38,44,45,49,53'

@attribute forward_links {false,true}
@attribute test_lines_per_kloc numeric
@attribute workload numeric
@attribute requester {SuperTux88,cmrd-senya,svbergerem,denschub,Flaburgan,k0kubun,Faldrian,celber,visualsayed,korun,dmorley,theworldbright,Fensterbank,manuelVo,fiedl,jhass,Thor77,balasankarc,kas70,ujdhesa,avikpal,atulonruby,stragu,apsc92,Zauberstuhl,AugierLe42e,sarithats,tamatsyk,lstoll,marienfressinaud,jaywink,SansPseudoFix,axilleas,jpope777,pravi,Darael,sjain1107,Raven24,zaziemo,johand,AntonTkachov,morashid92,mikicaivosevic,RichKavanagh,yithian,giniouxe,Realtin,joebew42,RyDroid,Haidy777,fap-,pablocubico,arlogn,efstrian,strivedi183,teslasmoustache,ita1024,margori,goobertron,mrbrdo,artoartnik,szlend,zachrab,desyncr,MothOnMars,lislis,sam09,S-Ercan,aka001,WebDevFromScratch,fscz,salbertson,dimaursu,gdpelican,maliktunga,SWW13,aykevl93,jonsger,collimarco,flamontagne,ThomasLeister,joshk,Gallaecio,DharmaCommunity,JesseWeinstein,RoseTheFlower,hferee,Reifenpilot24de,zikalify,StefOfficiel,MarcBurt,roymckenzie,goofy-bz,taro-k,18augst,deepy,polsVoice,theatre-x,max258,jaideng123,remcohh,khall,lyzellis,dan-mi-sun,damzcodes,blase,MrFrety,rundkorn,theutahkate,blackwarthog,mmn,kpcyrd,hpetru,maxwell,wiegelmann,Chocobozzz,taratatach,jbelanich,MrZYX,Ruxton,nviennot,santosgabriel,hank789,amyilake,JannikStreek,rootwyrm,ilake,mehmetaergun,olorin,abhineet08,hincupetru,MatrixCrawler,seanbrant,onpon4,dash-rai,geirkairam,bronislav,rsofaer,qmaruf,ivanzotov,fabianrbz,ZBarg,zapiens,PallaviTS,marciol,rezapaya,pkallberg,manwithtwowatches,nitinsurfs,RoonyH,AraanBranco,alisoncassidy,0TWAIN0,ssrihari,redrik,movilla,WebSpider,marekjm,fubik,emilceh,gilhyun,manuels,colindean,dorman,rogerbraun,andrewcsmith,oliverbarnes,juliaguar,netom,kvsatya,meitar,L3MNcakes,jguyon,carolinagc,bjozzi,rivendale2010,tsrivishnu,davexunit,dukex,fabianfiorotto,kevivmatrix,juanazam,lnakamura,eloydegen,brauliomartinezlm,diasp,brunomachado,embs,wenzowski,marceloeloelo,workwareusa,marpo60,pestrada,jishnu7,afrerich,mtparet,prellele,somethree,alininja,DeadSuperHero,divout,fhsdi2,malavbhavsar,tubbo,archSeer,marco-gallardo,YaNoo,yurkobb,liamn,davecocoa,PatBarret,bobbywilson0,rschaden,EJW1,grimreaper,grzuy,simonsmiley,mklew,hfase01,devendram,gutobenn,billyoc,jeremyjh,alimony,dotkrnl,flipkick,fermionic,sfawaz,Goutte,kikuchiyo,L2G,brynary,justindthomas,Rawk,stevenh512,wubwubwubcr3w,zscott,ChaosCoder,kostasnw,nsdevaraj,caarlos0,fechterjm,clavisound,OhaiBBQ,agconnor,panckreous,pubis,tsujigiri,ktkaushik,xray7224,m4tze,christophe-de,denniscollective,vcuculo,shavit,s-f-s,ChFernandez,jbivins,pixelistik,gandaro,beardedninja,Carabas,JMSilla,prathamesh-sonpatki,stefi,Pistos,rekado,stwf,nolith,Stultus2,Yajo,sailing,fred,robhogg,gouthamvel,torrancew,arions,CodeBlock,judytuna,ChaseReid,memarko,futurechimp,vanhalt,one-dash,DusanM97,laserlemon,aabril,tmlee,geckoxx,kaleemullah,aboire,michaelklishin,carzil,groovehunter,kapcom01,jperyl,21echoes,mrtee,Robsteranium,Gonzih,buddhamagnet,walternelson,doot0,svoop,bagilevi,halfd,firefly21,spieker,wcs,Flink,bdjnk,gladiac,uiri,johnedmonds,sofian,Flashinator,alda519,jtimberman,NaleagDeco,robin-drexler,cparker15,everplays,untitaker,brianwisti,andrejpodzimek,lksnyder0,leonardolaporte,ticho,isaacsanders,galaxor,anassahmed,ajft,jancborchardt,disconn3ct,mblog,gvx,protowouter,drummondj,shawnwebs,ndee,cyberkov,paddyez,vidkun,nannubest,yolk,rtznprmpftl,imw,anishsheela,jerinphilip,Dorian,arzumy,jamiew,NPerry,ritchiewilson,adonix,evant,williamtheaker,jrichardlai,kiranh,mnutt,siefca,brandonkernell,ramiromagalhaes,benoit934,dangold1138,soukron,raid5,lfortin,jairodiaz,berkes,frank-r-schmidt,lusum,Pasta,joedavis,TomK32,nickvdb,flah00,utkarshkukreti,rajesh672,oacis,pupeno,themasch,sentientwaffle,iurikothe,digination,jish,masterdot,adedommelin,Hexagon,Vanuan,blackxored,silviorelli,antimatter15,rtxanson,yarons,jandom,jdeisenberg,alepane21,mattbaker,danieleds,robotarmy,robustdj,rnevitt,michiwend,ecleel,onewland,ultrasaurus,jwinky,ggilder,rmaskey,maelsoucaze,theBernd,tristil,archi,UserAd,bigbash,binarycleric,tenaciousflea,leamas,patcito,Crimer,sgayda2,Stigjb,jeffrydegrande,koo5,jbhannah,kashif,minilibra,maco,duke-,guilleiguaran,yuvadm,drt24,bastos,sarahmei,sennewood,D4nte,cirnatdan,diogenes,michael-k,mousey,apardo,adelcasse,CAFxX,tkrehbiel,Setheck,Chiggins,mastooo,cmelbye,spack,moziz,brinchj,manveru,pedrosilva,CodeBleu,stefanotravelli,arielo,mishudark,danillos,sloser,7h0ma5,ubikuity,sirmacik,kyber,Otacon,Darkmagister,madmaze,MrBison,zturtleman,halfdan,voxdolo,tdpsk,nh2,ebruning,donpdonp,rwaldron,gosuri,steveklabnik,5v3n,sterops,zeph,ccoenen,soychicka,felgru,fbrubacher,cryptix,hemanth,jarinudom,hbons,jcdyer,ashcrow,dlo}
@attribute requester_succ_rate numeric
@attribute req_follows_integrator {false,true}
@attribute integrator_follows_req {false,true}
@attribute prior_interaction_pr_comments numeric
@attribute status {0,1}

@data
false,660.875376,38,minilibra,0,false,false,0,0
false,660.20715,44,yarons,0,false,false,0,1
false,754.333082,56,yuvadm,0,false,false,0,0
false,754.709872,53,drt24,1,false,false,0,1
false,761.492087,67,bastos,1,false,false,0,1
false,661.177961,65,Dorian,0.25,false,false,0,1
false,754.333082,65,sarahmei,0,false,false,0,1
false,754.709872,66,Dorian,0,false,false,0,1
false,754.333082,65,koo5,0.333333,false,false,0,1
false,750,58,danieleds,0,false,false,0,0
false,750,64,sennewood,0,false,false,0,1
false,750,58,Pistos,0.5,false,false,0,0
false,748.582231,58,leamas,125,false,false,0,0
false,748.582231,65,leamas,0,false,false,0,1
false,748.582231,61,D4nte,0,false,false,0,0
false,750.094805,82,cirnatdan,0,false,false,0,1
false,750.094805,78,diogenes,0,false,false,0,0
false,750.094805,78,cirnatdan,0,false,false,0,0
false,750.094805,83,michael-k,0,false,false,0,0
false,757.481539,87,UserAd,0,false,false,0,0
false,757.281553,86,mousey,0,false,false,0,0
false,757.281553,85,apardo,1,false,false,0,0
false,757.281553,85,michael-k,0,false,false,0,0
false,757.281553,84,adelcasse,1,false,false,0,0
false,757.281553,81,CAFxX,0,false,false,0,1
false,757.281553,81,bastos,0,false,false,0,1
false,757.281553,81,tkrehbiel,0,false,false,0,1
false,757.281553,80,Pistos,0,false,false,0,1
false,757.281553,77,michael-k,0,false,false,0,0
false,761.492087,85,drt24,0,false,false,0,1
false,751.753702,87,sennewood,0,false,false,0,0
false,751.753702,82,michael-k,0,false,false,0,0
false,757.187257,87,Setheck,0,false,false,0,0
false,751.753702,86,danieleds,0,false,false,0,0
false,745.920746,85,leamas,0,false,false,0,0
false,754.716981,87,leamas,0,false,false,0,0
false,754.716981,89,leamas,0,false,false,0,0
false,753.998477,80,Chiggins,0,false,false,0,0
false,745.920746,78,danieleds,0,false,false,0,0
false,754.716981,89,leamas,0,false,false,0,0
false,754.716981,78,mastooo,0,false,false,0,0
false,754.716981,73,michael-k,0,false,false,0,0
false,754.716981,85,cmelbye,0,false,false,0,0
false,754.716981,71,cmelbye,0,false,false,0,0
false,754.716981,75,koo5,0.5,false,false,0,0
false,754.716981,89,guilleiguaran,0,false,false,0,0
false,755.013763,72,koo5,0,false,false,0,1
false,755.013763,68,guilleiguaran,0,false,false,0,0
false,754.716981,74,adelcasse,1,false,false,0,1
false,755.013763,79,spack,0,false,false,0,0
false,755.013763,90,leamas,0,false,false,0,0
false,755.013763,75,moziz,0,false,false,0,0
false,755.013763,72,brinchj,0,false,false,0,0
false,755.013763,65,nickvdb,0,false,false,0,0
false,755.013763,86,leamas,0,false,false,0,0
false,755.013763,86,manveru,1,false,false,0,0
false,755.013763,90,apardo,0,false,false,0,1
false,755.013763,84,guilleiguaran,0,false,false,0,0
false,754.716981,70,guilleiguaran,0,false,false,0,0
false,748.865356,86,pedrosilva,0,false,false,0,1
false,755.013763,61,moziz,0,false,false,0,0
false,755.013763,74,moziz,0,false,false,0,0
false,755.013763,70,CodeBleu,0,false,false,0,0
false,755.013763,61,guilleiguaran,0,false,false,0,0
false,754.420432,93,leamas,0,false,false,0,0
false,754.420432,60,guilleiguaran,0,false,false,0,0
false,754.420432,60,guilleiguaran,0,false,false,0,0
false,755.013763,69,stefanotravelli,0,false,false,0,0
false,754.420432,56,jandom,0,false,false,0,0
false,755.013763,84,arielo,1,false,false,0,1
false,761.492087,84,Dorian,0,false,false,0,0
false,754.420432,66,mishudark,1,false,false,0,1
false,748.582231,85,danillos,0,false,false,0,0
false,754.420432,70,koo5,0,false,false,0,0
false,754.420432,83,sloser,0,false,false,0,0
false,761.492087,80,uiri,0,false,false,0,0
false,761.492087,81,Dorian,0,false,false,0,0
false,754.420432,84,7h0ma5,0,false,false,0,0
false,754.420432,81,ubikuity,0.5,false,false,0,0
false,754.420432,80,ubikuity,1,false,false,0,0
false,754.420432,82,sirmacik,0,false,false,0,1
false,761.779118,78,kyber,0,false,false,0,1
false,754.420432,77,Otacon,0,false,false,0,0
false,754.420432,82,Darkmagister,0,false,false,0,1
false,754.420432,75,madmaze,0,false,false,0,0
false,754.420432,50,mishudark,0,false,false,0,1
false,754.420432,81,MrBison,0,false,false,0,1
false,754.420432,87,adelcasse,1,false,false,0,1
false,754.420432,86,adelcasse,0,false,false,0,1
false,754.420432,69,ubikuity,0,false,false,0,1
false,757.281553,68,zturtleman,0,false,false,0,0
false,754.420432,89,halfdan,0,false,false,0,0
false,758.893281,82,voxdolo,0,false,false,0,0
false,754.420432,74,maco,1,false,false,0,1
false,758.893281,85,patcito,625,false,false,0,1
false,758.893281,66,tdpsk,0,false,false,0,0
false,752.082507,76,nh2,0,false,false,0,0
false,752.082507,71,ebruning,0,false,false,0,0
false,752.380952,84,donpdonp,0,false,false,0,1
false,752.282652,77,Dorian,0,false,false,0,0
false,752.082507,34,voxdolo,0,false,false,0,0
false,755.013763,64,Setheck,0,false,false,0,0
false,752.282652,85,patcito,0.714286,false,false,0,0
false,752.282652,26,voxdolo,0,false,false,0,0
false,752.082507,76,rwaldron,0,false,false,0,1
false,752.503004,30,gosuri,0,false,false,0,1
false,752.804487,91,steveklabnik,0,false,false,0,0
false,753.106212,30,steveklabnik,0,false,false,0,0
false,748.582231,71,5v3n,0,false,false,0,1
false,751.753702,84,Setheck,0,false,false,0,0
false,754.420432,46,maco,0,false,false,0,1
false,752.082507,34,patcito,0.666667,false,false,0,1
false,750.504643,80,steveklabnik,0,false,false,0,0
false,755.013763,28,sterops,0,false,false,0,1
false,748.865356,71,zeph,0,false,false,0,1
false,742.73021,32,ccoenen,0,false,false,0,0
false,753.560127,39,maelsoucaze,0,false,false,0,1
false,742.73021,68,soychicka,0,false,false,0,0
false,743.330639,84,felgru,0,false,false,0,1
false,758.893281,80,arielo,0,false,false,0,1
false,743.330639,21,fbrubacher,0,false,false,0,1
false,752.282652,77,cryptix,0,false,false,0,0
false,743.330639,79,hemanth,0,false,false,0,1
false,752.201761,18,jarinudom,0,false,false,0,1
false,743.330639,69,hbons,0,false,false,0,0
false,743.330639,85,mnutt,0,false,false,0,1
false,752.082507,41,patcito,0.6,false,false,0,1
false,742.706645,64,manveru,0,false,false,0,1
false,742.706645,47,gosuri,0,false,false,0,0
false,752.082507,36,patcito,0.5,false,false,0,1
false,742.706645,76,jcdyer,0,false,false,0,0
false,742.706645,79,Pistos,0,false,false,0,0
false,742.706645,22,voxdolo,0,false,false,0,0
false,742.706645,22,ashcrow,0,false,false,0,0
false,742.706645,15,patcito,0.333333,false,false,0,1
false,742.706645,29,patcito,0.5,false,false,0,0
false,742.706645,28,patcito,1,false,false,0,0
false,744.214373,10,dlo,0,false,false,0,0
false,744.214373,2,jamiew,0,false,false,0,0
false,742.706645,28,patcito,0,false,false,0,1
